PlayerID_Name|Season|Team|PTS|STL|AST
248__danny_fortson|'02-'03|GS|3.500000|0.500000|0.700000
248__danny_fortson|'03-'04|DAL|3.900000|0.200000|0.200000
248__danny_fortson|'04-'05|SEA|7.500000|0.200000|0.100000
248__danny_fortson|'05-'06|SEA|3.800000|0.200000|0.100000
248__danny_fortson|'06-'07|SEA|2.900000|0.100000|0.100000
2490144__brandon_davies|'13-'14|PHI|2.800000|0.500000|0.500000
2490149__c.j._mccollum|'13-'14|POR|5.300000|0.400000|0.700000
2490589__isaiah_canaan|'13-'14|HOU|4.600000|0.400000|1.000000
2490620__robert_covington|'13-'14|HOU|2.300000|0.300000|0.000000
2491079__nate_wolters|'13-'14|MIL|7.200000|0.600000|3.200000
2492__melvin_sanders|'05-'06|SA|2.600000|0.300000|0.200000
2494__billy_thomas|'04-'05|NJ|3.700000|0.600000|0.700000
2494__billy_thomas|'05-'06|WSH|2.200000|0.600000|0.500000
2494__billy_thomas|'07-'08|CLE|1.700000|0.100000|0.000000
2494__billy_thomas|'07-'08|NJ|0.500000|0.000000|0.000000
2498__geno_carlisle|'04-'05|POR|1.300000|0.000000|0.200000
2499__erik_daniels|'04-'05|SAC|0.600000|0.100000|0.200000
249__greg_foster|'90-'91|WSH|4.400000|0.200000|0.700000
249__greg_foster|'91-'92|WSH|4.300000|0.100000|0.700000
249__greg_foster|'92-'93|ATL|3.100000|0.100000|0.300000
249__greg_foster|'92-'93|WSH|2.400000|0.000000|1.100000
249__greg_foster|'93-'94|MIL|3.300000|0.000000|0.000000
249__greg_foster|'94-'95|CHI|6.100000|0.100000|0.900000
249__greg_foster|'94-'95|MIN|4.600000|0.200000|0.400000
249__greg_foster|'95-'96|UTAH|3.800000|0.100000|0.300000
249__greg_foster|'96-'97|UTAH|3.500000|0.100000|0.400000
249__greg_foster|'97-'98|UTAH|5.700000|0.200000|0.700000
249__greg_foster|'98-'99|UTAH|2.800000|0.100000|0.600000
249__greg_foster|'99-'00|SEA|3.400000|0.200000|0.700000
249__greg_foster|'00-'01|LAL|2.000000|0.100000|0.500000
249__greg_foster|'01-'02|MIL|1.200000|0.000000|0.200000
249__greg_foster|'02-'03|TOR|4.200000|0.000000|0.400000
24__darrell_armstrong|'94-'95|ORL|3.300000|0.300000|1.000000
24__darrell_armstrong|'95-'96|ORL|3.200000|0.500000|0.400000
24__darrell_armstrong|'96-'97|ORL|6.100000|0.900000|2.600000
24__darrell_armstrong|'97-'98|ORL|9.200000|1.200000|4.900000
24__darrell_armstrong|'98-'99|ORL|13.800000|2.200000|6.700000
24__darrell_armstrong|'99-'00|ORL|16.200000|2.100000|6.100000
24__darrell_armstrong|'00-'01|ORL|15.900000|1.800000|7.000000
24__darrell_armstrong|'01-'02|ORL|12.400000|1.900000|5.500000
24__darrell_armstrong|'02-'03|ORL|9.400000|1.600000|3.900000
24__darrell_armstrong|'03-'04|NO|10.600000|1.700000|3.900000
24__darrell_armstrong|'04-'05|NO|10.100000|1.100000|4.600000
24__darrell_armstrong|'04-'05|DAL|2.300000|0.600000|2.200000
24__darrell_armstrong|'05-'06|DAL|2.100000|0.400000|1.400000
24__darrell_armstrong|'06-'07|IND|5.600000|0.900000|2.400000
24__darrell_armstrong|'07-'08|NJ|2.500000|0.600000|1.500000
2506__damien_wilkins|'04-'05|SEA|6.300000|0.800000|0.900000
2506__damien_wilkins|'05-'06|SEA|6.500000|0.900000|1.300000
2506__damien_wilkins|'06-'07|SEA|8.800000|1.100000|1.900000
2506__damien_wilkins|'07-'08|SEA|9.200000|0.800000|2.000000
2506__damien_wilkins|'08-'09|OKC|5.300000|0.500000|0.900000
2506__damien_wilkins|'09-'10|MIN|5.600000|0.800000|1.700000
2506__damien_wilkins|'10-'11|ATL|3.500000|0.500000|0.800000
2506__damien_wilkins|'11-'12|DET|3.200000|0.500000|0.700000
2506__damien_wilkins|'12-'13|PHI|6.400000|0.600000|1.500000
2508__jackie_butler|'04-'05|NY|3.300000|0.300000|0.000000
2508__jackie_butler|'05-'06|NY|5.300000|0.300000|0.500000
2508__jackie_butler|'06-'07|SA|3.700000|0.200000|0.500000
2509__andre_barrett|'04-'05|HOU|2.100000|0.500000|1.600000
2509__andre_barrett|'04-'05|ORL|5.600000|0.500000|2.500000
2509__andre_barrett|'05-'06|PHX|4.500000|0.000000|1.000000
2509__andre_barrett|'05-'06|TOR|4.600000|0.600000|2.900000
2509__andre_barrett|'06-'07|CHI|1.300000|0.000000|1.200000
2509__andre_barrett|'07-'08|LAC|1.500000|0.000000|1.800000
250__jeff_foster|'99-'00|IND|2.300000|0.300000|0.300000
250__jeff_foster|'00-'01|IND|3.500000|0.500000|0.500000
250__jeff_foster|'01-'02|IND|5.700000|0.900000|0.900000
250__jeff_foster|'02-'03|IND|2.100000|0.400000|0.700000
250__jeff_foster|'03-'04|IND|6.100000|0.900000|0.800000
250__jeff_foster|'04-'05|IND|7.000000|0.800000|0.700000
250__jeff_foster|'05-'06|IND|5.900000|0.700000|0.800000
250__jeff_foster|'06-'07|IND|4.300000|0.800000|0.800000
250__jeff_foster|'07-'08|IND|6.400000|0.700000|1.700000
250__jeff_foster|'08-'09|IND|6.100000|0.700000|1.800000
250__jeff_foster|'09-'10|IND|3.100000|0.200000|1.300000
250__jeff_foster|'10-'11|IND|3.300000|0.400000|0.800000
250__jeff_foster|'11-'12|IND|2.300000|0.700000|0.400000
2510__andre_brown|'06-'07|SEA|2.400000|0.200000|0.100000
2510__andre_brown|'07-'08|MEM|3.000000|0.200000|0.200000
2510__andre_brown|'08-'09|CHA|1.000000|0.300000|0.300000
2512__awvee_storey|'04-'05|NJ|0.900000|0.000000|0.100000
2512__awvee_storey|'05-'06|WSH|1.700000|0.100000|0.200000
2512__awvee_storey|'07-'08|MIL|3.500000|0.300000|0.600000
2514__kasib_powell|'07-'08|MIA|7.600000|0.800000|1.600000
251__tremaine_fowlkes|'01-'02|LAC|3.400000|0.500000|0.800000
251__tremaine_fowlkes|'02-'03|LAC|4.400000|0.700000|0.600000
251__tremaine_fowlkes|'03-'04|DET|1.200000|0.300000|0.400000
251__tremaine_fowlkes|'04-'05|IND|2.400000|0.300000|0.000000
2520__james_thomas|'04-'05|ATL|1.000000|0.000000|0.000000
2520__james_thomas|'04-'05|POR|2.700000|0.400000|0.400000
2520__james_thomas|'05-'06|CHI|0.900000|0.000000|0.000000
2520__james_thomas|'05-'06|PHI|1.500000|0.000000|0.100000
2522__keith_mcleod|'03-'04|MIN|2.700000|0.500000|1.800000
2522__keith_mcleod|'04-'05|UTAH|7.800000|1.200000|4.500000
2522__keith_mcleod|'05-'06|UTAH|5.600000|0.600000|2.300000
2522__keith_mcleod|'06-'07|GS|5.300000|0.700000|1.700000
2522__keith_mcleod|'06-'07|IND|4.200000|0.300000|2.000000
2527963__victor_oladipo|'13-'14|ORL|13.800000|1.600000|4.100000
2528210__tim_hardaway_jr.|'13-'14|NY|10.200000|0.500000|0.800000
2528353__tony_snell|'13-'14|CHI|4.500000|0.400000|0.900000
2528356__jamaal_franklin|'13-'14|MEM|1.900000|0.200000|0.300000
2528447__ray_mccallum|'13-'14|SAC|6.200000|0.500000|2.700000
2528779__reggie_bullock|'13-'14|LAC|2.700000|0.200000|0.300000
2528787__lorenzo_brown|'13-'14|PHI|2.500000|0.500000|1.600000
252__rick_fox|'91-'92|BOS|8.000000|1.000000|1.600000
252__rick_fox|'92-'93|BOS|6.400000|0.900000|1.600000
252__rick_fox|'93-'94|BOS|10.800000|1.000000|2.600000
252__rick_fox|'94-'95|BOS|8.800000|1.000000|2.600000
252__rick_fox|'95-'96|BOS|14.000000|1.400000|4.600000
252__rick_fox|'96-'97|BOS|15.400000|2.200000|3.800000
252__rick_fox|'97-'98|LAL|12.000000|1.200000|3.400000
252__rick_fox|'98-'99|LAL|9.000000|0.600000|2.000000
252__rick_fox|'99-'00|LAL|6.500000|0.600000|1.700000
252__rick_fox|'00-'01|LAL|9.600000|0.900000|3.200000
252__rick_fox|'01-'02|LAL|7.900000|0.800000|3.500000
252__rick_fox|'02-'03|LAL|9.000000|0.900000|3.300000
252__rick_fox|'03-'04|LAL|4.800000|0.800000|2.600000
2530596__andre_roberson|'13-'14|OKC|1.900000|0.500000|0.400000
2530722__phil_pressey|'13-'14|BOS|2.800000|0.900000|3.200000
2531039__vander_blue|'13-'14|BOS|1.700000|0.000000|0.300000
2531185__carrick_felix|'13-'14|CLE|2.700000|0.000000|0.600000
2531210__allen_crabbe|'13-'14|POR|2.200000|0.100000|0.400000
2534781__gorgui_dieng|'13-'14|MIN|4.800000|0.500000|0.700000
254__adonal_foyle|'97-'98|GS|3.000000|0.200000|0.300000
254__adonal_foyle|'98-'99|GS|2.900000|0.300000|0.400000
254__adonal_foyle|'99-'00|GS|5.500000|0.300000|0.600000
254__adonal_foyle|'00-'01|GS|5.900000|0.500000|0.800000
254__adonal_foyle|'01-'02|GS|4.800000|0.500000|0.500000
254__adonal_foyle|'02-'03|GS|5.400000|0.500000|0.500000
254__adonal_foyle|'03-'04|GS|3.100000|0.100000|0.400000
254__adonal_foyle|'04-'05|GS|4.500000|0.300000|0.700000
254__adonal_foyle|'05-'06|GS|4.500000|0.600000|0.400000
254__adonal_foyle|'06-'07|GS|2.200000|0.200000|0.400000
254__adonal_foyle|'07-'08|ORL|1.900000|0.200000|0.200000
254__adonal_foyle|'08-'09|ORL|1.900000|0.000000|0.100000
254__adonal_foyle|'08-'09|MEM|0.000000|0.000000|0.000000
255__steve_francis|'99-'00|HOU|18.000000|1.500000|6.600000
255__steve_francis|'00-'01|HOU|19.900000|1.800000|6.500000
255__steve_francis|'01-'02|HOU|21.600000|1.200000|6.400000
255__steve_francis|'02-'03|HOU|21.000000|1.700000|6.200000
255__steve_francis|'03-'04|HOU|16.600000|1.800000|6.200000
255__steve_francis|'04-'05|ORL|21.300000|1.400000|7.000000
255__steve_francis|'05-'06|NY|10.800000|1.000000|3.500000
255__steve_francis|'05-'06|ORL|16.200000|1.100000|5.700000
255__steve_francis|'06-'07|NY|11.300000|0.900000|3.900000
255__steve_francis|'07-'08|HOU|5.500000|0.900000|3.000000
2578213__ben_mclemore|'13-'14|SAC|8.800000|0.500000|1.000000
2579258__cody_zeller|'13-'14|CHA|6.000000|0.500000|1.100000
2579260__trey_burke|'13-'14|UTAH|12.800000|0.600000|5.700000
2580913__dewayne_dedmon|'13-'14|GS|0.300000|0.000000|0.000000
2580913__dewayne_dedmon|'13-'14|ORL|3.700000|0.400000|0.100000
2580913__dewayne_dedmon|'13-'14|PHI|3.400000|0.000000|0.300000
2581018__kentavious_caldwell_pope|'13-'14|DET|5.900000|0.900000|0.700000
2583664__tony_mitchell|'13-'14|DET|1.000000|0.300000|0.100000
2585616__pero_antic|'13-'14|ATL|7.000000|0.400000|1.200000
2585629__luigi_datome|'13-'14|DET|2.400000|0.200000|0.300000
2594922__otto_porter_jr.|'13-'14|WSH|2.100000|0.200000|0.300000
2595274__adonis_thomas|'13-'14|ORL|1.800000|0.000000|0.500000
2595274__adonis_thomas|'13-'14|PHI|3.500000|0.000000|0.500000
2596107__alex_len|'13-'14|PHX|2.000000|0.100000|0.100000
2596108__michael_carter_williams|'13-'14|PHI|16.700000|1.900000|6.300000
2596158__shane_larkin|'13-'14|DAL|2.800000|0.500000|1.500000
259__lawrence_funderburke|'97-'98|SAC|9.500000|0.400000|1.200000
259__lawrence_funderburke|'98-'99|SAC|8.900000|0.500000|0.600000
259__lawrence_funderburke|'99-'00|SAC|6.400000|0.400000|0.400000
259__lawrence_funderburke|'00-'01|SAC|4.900000|0.200000|0.300000
259__lawrence_funderburke|'01-'02|SAC|4.700000|0.200000|0.600000
259__lawrence_funderburke|'02-'03|SAC|2.700000|0.000000|0.300000
259__lawrence_funderburke|'04-'05|CHI|4.500000|0.000000|0.000000
25__metta_world_peace|'99-'00|CHI|12.000000|1.700000|2.800000
25__metta_world_peace|'00-'01|CHI|11.900000|2.000000|3.000000
25__metta_world_peace|'01-'02|CHI|15.600000|2.800000|2.900000
25__metta_world_peace|'01-'02|IND|10.900000|2.400000|1.800000
25__metta_world_peace|'02-'03|IND|15.500000|2.300000|2.900000
25__metta_world_peace|'03-'04|IND|18.300000|2.100000|3.700000
25__metta_world_peace|'04-'05|IND|24.600000|1.700000|3.100000
25__metta_world_peace|'05-'06|IND|19.400000|2.600000|2.200000
25__metta_world_peace|'05-'06|SAC|16.900000|2.000000|4.200000
25__metta_world_peace|'06-'07|SAC|18.800000|2.100000|3.400000
25__metta_world_peace|'07-'08|SAC|20.500000|2.300000|3.500000
25__metta_world_peace|'08-'09|HOU|17.100000|1.500000|3.300000
25__metta_world_peace|'09-'10|LAL|11.000000|1.400000|3.000000
25__metta_world_peace|'10-'11|LAL|8.500000|1.500000|2.100000
25__metta_world_peace|'11-'12|LAL|7.700000|1.100000|2.200000
25__metta_world_peace|'12-'13|LAL|12.400000|1.600000|1.500000
25__metta_world_peace|'13-'14|NY|4.800000|0.800000|0.600000
261__kevin_garnett|'95-'96|MIN|10.400000|1.100000|1.800000
261__kevin_garnett|'96-'97|MIN|17.000000|1.400000|3.100000
261__kevin_garnett|'97-'98|MIN|18.500000|1.700000|4.200000
261__kevin_garnett|'98-'99|MIN|20.800000|1.700000|4.300000
261__kevin_garnett|'99-'00|MIN|22.900000|1.500000|5.000000
261__kevin_garnett|'00-'01|MIN|22.000000|1.400000|5.000000
261__kevin_garnett|'01-'02|MIN|21.200000|1.200000|5.200000
261__kevin_garnett|'02-'03|MIN|23.000000|1.400000|6.000000
261__kevin_garnett|'03-'04|MIN|24.200000|1.500000|5.000000
261__kevin_garnett|'04-'05|MIN|22.200000|1.500000|5.700000
261__kevin_garnett|'05-'06|MIN|21.800000|1.400000|4.100000
261__kevin_garnett|'06-'07|MIN|22.400000|1.200000|4.100000
261__kevin_garnett|'07-'08|BOS|18.800000|1.400000|3.400000
261__kevin_garnett|'08-'09|BOS|15.800000|1.100000|2.500000
261__kevin_garnett|'09-'10|BOS|14.300000|1.000000|2.700000
261__kevin_garnett|'10-'11|BOS|14.900000|1.300000|2.400000
261__kevin_garnett|'11-'12|BOS|15.800000|0.900000|2.900000
261__kevin_garnett|'12-'13|BOS|14.800000|1.100000|2.300000
261__kevin_garnett|'13-'14|BKN|6.500000|0.800000|1.500000
262__dean_garrett|'96-'97|MIN|8.000000|0.600000|0.600000
262__dean_garrett|'97-'98|DEN|7.300000|0.700000|1.100000
262__dean_garrett|'98-'99|MIN|5.500000|0.600000|0.600000
262__dean_garrett|'99-'00|MIN|2.000000|0.100000|0.300000
262__dean_garrett|'00-'01|MIN|2.500000|0.400000|0.300000
262__dean_garrett|'01-'02|GS|1.600000|0.400000|0.200000
262__dean_garrett|'01-'02|MIN|1.000000|0.200000|0.100000
263__kiwane_garris|'97-'98|DEN|2.400000|0.300000|1.000000
263__kiwane_garris|'99-'00|ORL|1.300000|0.000000|0.700000
264__pat_garrity|'98-'99|PHX|5.600000|0.200000|0.500000
264__pat_garrity|'99-'00|ORL|8.200000|0.400000|0.700000
264__pat_garrity|'00-'01|ORL|8.300000|0.500000|0.700000
264__pat_garrity|'01-'02|ORL|11.100000|0.800000|1.200000
264__pat_garrity|'02-'03|ORL|10.700000|0.800000|1.500000
264__pat_garrity|'03-'04|ORL|1.000000|0.000000|0.500000
264__pat_garrity|'04-'05|ORL|4.600000|0.300000|0.400000
264__pat_garrity|'05-'06|ORL|4.900000|0.200000|0.700000
264__pat_garrity|'06-'07|ORL|2.200000|0.200000|0.400000
264__pat_garrity|'07-'08|ORL|2.100000|0.200000|0.400000
265__chris_gatling|'91-'92|GS|5.700000|0.600000|0.300000
265__chris_gatling|'92-'93|GS|9.300000|0.600000|0.600000
265__chris_gatling|'93-'94|GS|8.200000|0.500000|0.500000
265__chris_gatling|'94-'95|GS|13.700000|0.700000|0.900000
265__chris_gatling|'95-'96|GS|9.100000|0.400000|0.600000
265__chris_gatling|'95-'96|MIA|15.200000|0.700000|0.700000
265__chris_gatling|'96-'97|DAL|19.100000|0.800000|0.600000
265__chris_gatling|'96-'97|NJ|17.000000|1.300000|1.000000
265__chris_gatling|'97-'98|NJ|11.500000|0.900000|0.900000
265__chris_gatling|'98-'99|MIL|6.300000|0.800000|0.700000
265__chris_gatling|'98-'99|NJ|4.700000|0.400000|0.700000
265__chris_gatling|'99-'00|DEN|10.400000|0.900000|0.800000
265__chris_gatling|'99-'00|ORL|13.300000|1.100000|0.900000
265__chris_gatling|'00-'01|CLE|11.400000|0.700000|0.800000
265__chris_gatling|'01-'02|MIA|6.400000|0.300000|0.500000
267__devean_george|'99-'00|LAL|3.200000|0.200000|0.200000
267__devean_george|'00-'01|LAL|3.100000|0.300000|0.300000
267__devean_george|'01-'02|LAL|7.100000|0.900000|1.400000
267__devean_george|'02-'03|LAL|6.900000|0.800000|1.300000
267__devean_george|'03-'04|LAL|7.400000|1.000000|1.400000
267__devean_george|'04-'05|LAL|7.300000|0.500000|0.900000
267__devean_george|'05-'06|LAL|6.300000|0.900000|1.000000
267__devean_george|'06-'07|DAL|6.400000|0.800000|0.600000
267__devean_george|'07-'08|DAL|3.700000|0.400000|0.700000
267__devean_george|'08-'09|DAL|3.400000|0.500000|0.300000
267__devean_george|'09-'10|GS|5.400000|0.900000|0.700000
269__kendall_gill|'90-'91|CHA|11.000000|1.300000|3.700000
269__kendall_gill|'91-'92|CHA|20.500000|1.900000|4.200000
269__kendall_gill|'92-'93|CHA|16.900000|1.400000|3.900000
269__kendall_gill|'93-'94|SEA|14.100000|1.900000|3.500000
269__kendall_gill|'94-'95|SEA|13.700000|1.600000|2.600000
269__kendall_gill|'95-'96|CHA|12.900000|1.200000|6.300000
269__kendall_gill|'95-'96|NJ|17.500000|2.000000|3.200000
269__kendall_gill|'96-'97|NJ|21.800000|1.900000|4.000000
269__kendall_gill|'97-'98|NJ|13.400000|1.900000|2.500000
269__kendall_gill|'98-'99|NJ|11.800000|2.700000|2.500000
269__kendall_gill|'99-'00|NJ|13.100000|1.800000|2.800000
269__kendall_gill|'00-'01|NJ|9.100000|1.500000|2.800000
269__kendall_gill|'01-'02|MIA|5.700000|0.700000|1.500000
269__kendall_gill|'02-'03|MIN|8.700000|1.000000|1.900000
269__kendall_gill|'03-'04|CHI|9.600000|1.200000|1.600000
269__kendall_gill|'04-'05|MIL|6.100000|1.000000|1.900000
26__chucky_atkins|'99-'00|ORL|9.500000|0.600000|3.700000
26__chucky_atkins|'00-'01|DET|12.000000|0.800000|4.100000
26__chucky_atkins|'01-'02|DET|12.100000|0.900000|3.300000
26__chucky_atkins|'02-'03|DET|7.100000|0.400000|2.700000
26__chucky_atkins|'03-'04|BOS|12.000000|1.100000|5.300000
26__chucky_atkins|'03-'04|DET|6.200000|0.500000|2.400000
26__chucky_atkins|'04-'05|LAL|13.600000|0.900000|4.400000
26__chucky_atkins|'05-'06|WSH|6.700000|0.500000|2.500000
26__chucky_atkins|'05-'06|MEM|11.400000|0.700000|3.000000
26__chucky_atkins|'06-'07|MEM|13.200000|0.700000|4.600000
26__chucky_atkins|'07-'08|DEN|4.700000|0.400000|2.000000
26__chucky_atkins|'08-'09|DEN|1.900000|0.100000|2.000000
26__chucky_atkins|'08-'09|OKC|3.900000|0.400000|1.700000
26__chucky_atkins|'09-'10|DET|4.000000|0.400000|2.300000
2706__maurice_baker|'04-'05|LAC|0.000000|0.000000|0.000000
2706__maurice_baker|'04-'05|POR|0.000000|0.300000|0.300000
270__eddie_gill|'00-'01|NJ|4.900000|0.500000|3.000000
270__eddie_gill|'01-'02|MEM|5.000000|0.500000|2.100000
270__eddie_gill|'03-'04|POR|2.300000|0.400000|0.700000
270__eddie_gill|'04-'05|IND|3.700000|0.800000|1.100000
270__eddie_gill|'05-'06|IND|1.100000|0.300000|0.300000
270__eddie_gill|'07-'08|NJ|2.900000|0.500000|1.600000
270__eddie_gill|'07-'08|SEA|0.000000|0.000000|1.000000
270__eddie_gill|'08-'09|MIL|2.300000|0.500000|1.800000
272__manu_ginobili|'02-'03|SA|7.600000|1.400000|2.000000
272__manu_ginobili|'03-'04|SA|12.800000|1.800000|3.800000
272__manu_ginobili|'04-'05|SA|16.000000|1.600000|3.900000
272__manu_ginobili|'05-'06|SA|15.100000|1.600000|3.600000
272__manu_ginobili|'06-'07|SA|16.500000|1.500000|3.500000
272__manu_ginobili|'07-'08|SA|19.500000|1.500000|4.500000
272__manu_ginobili|'08-'09|SA|15.500000|1.500000|3.600000
272__manu_ginobili|'09-'10|SA|16.500000|1.400000|4.900000
272__manu_ginobili|'10-'11|SA|17.400000|1.500000|4.900000
272__manu_ginobili|'11-'12|SA|12.900000|0.700000|4.400000
272__manu_ginobili|'12-'13|SA|11.800000|1.300000|4.600000
272__manu_ginobili|'13-'14|SA|12.300000|1.000000|4.300000
273__gordan_giricek|'02-'03|ORL|14.300000|1.100000|2.500000
273__gordan_giricek|'02-'03|MEM|11.200000|0.400000|1.400000
273__gordan_giricek|'03-'04|ORL|10.200000|0.900000|1.700000
273__gordan_giricek|'03-'04|UTAH|13.500000|0.600000|1.700000
273__gordan_giricek|'04-'05|UTAH|8.800000|0.600000|1.700000
273__gordan_giricek|'05-'06|UTAH|10.600000|0.400000|1.700000
273__gordan_giricek|'06-'07|UTAH|7.800000|0.500000|1.000000
273__gordan_giricek|'07-'08|PHI|3.100000|0.300000|0.900000
273__gordan_giricek|'07-'08|PHX|8.800000|0.400000|1.600000
273__gordan_giricek|'07-'08|UTAH|4.300000|0.600000|0.700000
2744__martynas_andriuskevicius|'05-'06|CLE|0.000000|0.300000|0.000000
2745__brandon_bass|'05-'06|NO|2.300000|0.100000|0.100000
2745__brandon_bass|'06-'07|NO|2.000000|0.100000|0.100000
2745__brandon_bass|'07-'08|DAL|8.300000|0.300000|0.700000
2745__brandon_bass|'08-'09|DAL|8.500000|0.300000|0.500000
2745__brandon_bass|'09-'10|ORL|5.800000|0.200000|0.400000
2745__brandon_bass|'10-'11|ORL|11.200000|0.400000|0.800000
2745__brandon_bass|'11-'12|BOS|12.500000|0.600000|0.900000
2745__brandon_bass|'12-'13|BOS|8.700000|0.500000|1.000000
2745__brandon_bass|'13-'14|BOS|11.100000|0.400000|1.100000
2746__andray_blatche|'05-'06|WSH|2.200000|0.200000|0.300000
2746__andray_blatche|'06-'07|WSH|3.700000|0.300000|0.700000
2746__andray_blatche|'07-'08|WSH|7.500000|0.600000|1.100000
2746__andray_blatche|'08-'09|WSH|10.000000|0.700000|1.700000
2746__andray_blatche|'09-'10|WSH|14.100000|1.000000|2.100000
2746__andray_blatche|'10-'11|WSH|16.800000|1.500000|2.300000
2746__andray_blatche|'11-'12|WSH|8.500000|0.800000|1.100000
2746__andray_blatche|'12-'13|BKN|10.300000|1.000000|1.000000
2746__andray_blatche|'13-'14|BKN|11.200000|1.000000|1.500000
2747__andrew_bogut|'05-'06|MIL|9.400000|0.600000|2.300000
2747__andrew_bogut|'06-'07|MIL|12.300000|0.700000|3.000000
2747__andrew_bogut|'07-'08|MIL|14.300000|0.800000|2.600000
2747__andrew_bogut|'08-'09|MIL|11.700000|0.600000|2.000000
2747__andrew_bogut|'09-'10|MIL|15.900000|0.600000|1.800000
2747__andrew_bogut|'10-'11|MIL|12.800000|0.700000|2.000000
2747__andrew_bogut|'11-'12|MIL|11.300000|1.000000|2.600000
2747__andrew_bogut|'12-'13|GS|5.800000|0.600000|2.100000
2747__andrew_bogut|'13-'14|GS|7.300000|0.700000|1.700000
2748__andrew_bynum|'05-'06|LAL|1.600000|0.100000|0.200000
2748__andrew_bynum|'06-'07|LAL|7.800000|0.100000|1.100000
2748__andrew_bynum|'07-'08|LAL|13.100000|0.300000|1.700000
2748__andrew_bynum|'08-'09|LAL|14.300000|0.400000|1.400000
2748__andrew_bynum|'09-'10|LAL|15.000000|0.500000|1.000000
2748__andrew_bynum|'10-'11|LAL|11.300000|0.400000|1.400000
2748__andrew_bynum|'11-'12|LAL|18.700000|0.500000|1.400000
2748__andrew_bynum|'13-'14|CLE|8.400000|0.300000|1.100000
2748__andrew_bynum|'13-'14|IND|11.500000|0.000000|1.000000
2749__travis_diener|'05-'06|ORL|3.800000|0.300000|0.700000
2749__travis_diener|'06-'07|ORL|3.800000|0.200000|1.300000
2749__travis_diener|'07-'08|IND|6.900000|0.500000|3.800000
2749__travis_diener|'08-'09|IND|3.700000|0.500000|2.200000
2749__travis_diener|'09-'10|IND|0.800000|0.800000|1.000000
2749__travis_diener|'09-'10|POR|0.600000|0.200000|0.800000
274__dion_glover|'99-'00|ATL|6.500000|0.500000|0.900000
274__dion_glover|'00-'01|ATL|5.900000|0.900000|1.200000
274__dion_glover|'01-'02|ATL|8.900000|0.800000|1.500000
274__dion_glover|'02-'03|ATL|9.700000|0.900000|1.900000
274__dion_glover|'03-'04|ATL|10.100000|0.700000|2.100000
274__dion_glover|'03-'04|TOR|4.600000|0.700000|1.100000
274__dion_glover|'04-'05|SA|3.600000|0.400000|0.600000
2750__ike_diogu|'05-'06|GS|7.000000|0.200000|0.400000
2750__ike_diogu|'06-'07|GS|7.200000|0.200000|0.300000
2750__ike_diogu|'06-'07|IND|5.800000|0.100000|0.500000
2750__ike_diogu|'07-'08|IND|5.600000|0.200000|0.300000
2750__ike_diogu|'08-'09|POR|1.400000|0.100000|0.000000
2750__ike_diogu|'08-'09|SAC|9.200000|0.200000|0.300000
2750__ike_diogu|'10-'11|LAC|5.800000|0.100000|0.100000
2750__ike_diogu|'11-'12|SA|1.000000|0.000000|0.000000
2751__monta_ellis|'05-'06|GS|6.800000|0.700000|1.600000
2751__monta_ellis|'06-'07|GS|16.500000|1.700000|4.100000
2751__monta_ellis|'07-'08|GS|20.200000|1.500000|3.900000
2751__monta_ellis|'08-'09|GS|19.000000|1.600000|3.700000
2751__monta_ellis|'09-'10|GS|25.500000|2.200000|5.300000
2751__monta_ellis|'10-'11|GS|24.100000|2.100000|5.600000
2751__monta_ellis|'11-'12|GS|21.900000|1.500000|6.000000
2751__monta_ellis|'11-'12|MIL|17.600000|1.400000|5.900000
2751__monta_ellis|'12-'13|MIL|19.200000|2.100000|6.000000
2751__monta_ellis|'13-'14|DAL|19.000000|1.700000|5.700000
2752__daniel_ewing|'05-'06|LAC|3.800000|0.600000|1.300000
2752__daniel_ewing|'06-'07|LAC|2.900000|0.500000|1.500000
2753__raymond_felton|'05-'06|CHA|11.900000|1.300000|5.600000
2753__raymond_felton|'06-'07|CHA|14.000000|1.500000|7.000000
2753__raymond_felton|'07-'08|CHA|14.400000|1.200000|7.400000
2753__raymond_felton|'08-'09|CHA|14.200000|1.500000|6.700000
2753__raymond_felton|'09-'10|CHA|12.100000|1.500000|5.600000
2753__raymond_felton|'10-'11|DEN|11.500000|1.300000|6.500000
2753__raymond_felton|'10-'11|NY|17.100000|1.800000|9.000000
2753__raymond_felton|'11-'12|POR|11.400000|1.300000|6.500000
2753__raymond_felton|'12-'13|NY|13.900000|1.400000|5.500000
2753__raymond_felton|'13-'14|NY|9.700000|1.200000|5.600000
2754__channing_frye|'05-'06|NY|12.300000|0.500000|0.800000
2754__channing_frye|'06-'07|NY|9.500000|0.500000|0.900000
2754__channing_frye|'07-'08|POR|6.800000|0.400000|0.700000
2754__channing_frye|'08-'09|POR|4.200000|0.300000|0.400000
2754__channing_frye|'09-'10|PHX|11.200000|0.800000|1.400000
2754__channing_frye|'10-'11|PHX|12.700000|0.600000|1.200000
2754__channing_frye|'11-'12|PHX|10.500000|0.700000|1.400000
2754__channing_frye|'13-'14|PHX|11.100000|0.700000|1.200000
2755__francisco_garcia|'05-'06|SAC|5.600000|0.600000|1.400000
2755__francisco_garcia|'06-'07|SAC|6.000000|0.600000|1.100000
