MatchID|Year|Team1|score1|Team2|score2
220306002|2002|orlando_magic|110|boston_celtics|130
220306004|2002|miami_heat|92|chicago_bulls|87
220306015|2002|los_angeles_clippers|86|milwaukee_bucks|92
220306020|2002|cleveland_cavaliers|76|philadelphia_76ers|85
220306022|2002|minnesota_timberwolves|78|portland_trail_blazers|85
220306026|2002|los_angeles_lakers|84|utah_jazz|92
220307006|2002|toronto_raptors|103|dallas_mavericks|122
220307007|2002|new_york_knicks|93|denver_nuggets|104
220307024|2002|houston_rockets|97|san_antonio_spurs|99
220307027|2002|detroit_pistons|95|washington_wizards|92
220307029|2002|indiana_pacers|111|memphis_grizzlies|122
220308002|2002|detroit_pistons|92|boston_celtics|117
220308004|2002|los_angeles_clippers|94|chicago_bulls|90
220308010|2002|golden_state_warriors|108|houston_rockets|95
220308014|2002|toronto_raptors|83|miami_heat|74
220308015|2002|cleveland_cavaliers|115|milwaukee_bucks|109
220308019|2002|washington_wizards|96|orlando_magic|99
220308020|2002|indiana_pacers|100|philadelphia_76ers|109
220308021|2002|minnesota_timberwolves|76|phoenix_suns|81
220308026|2002|new_york_knicks|85|utah_jazz|79
220309001|2002|philadelphia_76ers|112|atlanta_hawks|91
220309004|2002|san_antonio_spurs|100|chicago_bulls|73
220309006|2002|golden_state_warriors|105|dallas_mavericks|107
220309007|2002|portland_trail_blazers|106|denver_nuggets|109
220309029|2002|miami_heat|93|memphis_grizzlies|88
220310002|2002|washington_wizards|91|boston_celtics|98
220310005|2002|los_angeles_clippers|95|cleveland_cavaliers|78
220310008|2002|indiana_pacers|89|detroit_pistons|84
220310010|2002|utah_jazz|92|houston_rockets|95
220310013|2002|new_york_knicks|103|los_angeles_lakers|117
220310015|2002|sacramento_kings|98|milwaukee_bucks|73
220310019|2002|toronto_raptors|79|orlando_magic|92
220311001|2002|golden_state_warriors|96|atlanta_hawks|121
220311004|2002|sacramento_kings|107|chicago_bulls|103
220311007|2002|san_antonio_spurs|93|denver_nuggets|78
220311016|2002|los_angeles_clippers|108|minnesota_timberwolves|99
220311027|2002|boston_celtics|104|washington_wizards|99
220311029|2002|utah_jazz|78|memphis_grizzlies|79
220312011|2002|golden_state_warriors|101|indiana_pacers|115
220312014|2002|phoenix_suns|78|miami_heat|90
220312015|2002|chicago_bulls|81|milwaukee_bucks|110
220312018|2002|philadelphia_76ers|104|new_york_knicks|96
220312024|2002|memphis_grizzlies|84|san_antonio_spurs|98
220313001|2002|denver_nuggets|102|atlanta_hawks|105
220313008|2002|cleveland_cavaliers|84|detroit_pistons|85
220313012|2002|washington_wizards|75|los_angeles_clippers|96
220313016|2002|houston_rockets|96|minnesota_timberwolves|95
220313019|2002|phoenix_suns|114|orlando_magic|119
220313020|2002|sacramento_kings|92|philadelphia_76ers|88
220314009|2002|los_angeles_lakers|110|golden_state_warriors|102
220314018|2002|sacramento_kings|96|new_york_knicks|113
220314022|2002|dallas_mavericks|106|portland_trail_blazers|132
220314024|2002|chicago_bulls|86|san_antonio_spurs|91
220315001|2002|phoenix_suns|89|atlanta_hawks|104
220315008|2002|utah_jazz|100|detroit_pistons|97
220315013|2002|los_angeles_clippers|92|los_angeles_lakers|98
220315016|2002|indiana_pacers|98|minnesota_timberwolves|85
220315019|2002|denver_nuggets|102|orlando_magic|124
220315029|2002|boston_celtics|103|memphis_grizzlies|97
220316009|2002|dallas_mavericks|117|golden_state_warriors|100
220316010|2002|chicago_bulls|114|houston_rockets|112
220316014|2002|denver_nuggets|76|miami_heat|101
220316015|2002|detroit_pistons|102|milwaukee_bucks|94
220316018|2002|cleveland_cavaliers|95|new_york_knicks|105
220316022|2002|washington_wizards|80|portland_trail_blazers|95
220316024|2002|boston_celtics|104|san_antonio_spurs|111
220317005|2002|new_york_knicks|99|cleveland_cavaliers|104
220317011|2002|atlanta_hawks|68|indiana_pacers|85
220317013|2002|dallas_mavericks|103|los_angeles_lakers|105
220317016|2002|utah_jazz|96|minnesota_timberwolves|89
220317020|2002|orlando_magic|105|philadelphia_76ers|103
220317028|2002|sacramento_kings|116|toronto_raptors|113
220318002|2002|portland_trail_blazers|100|boston_celtics|91
220318007|2002|detroit_pistons|98|denver_nuggets|91
220318009|2002|washington_wizards|99|golden_state_warriors|96
220318012|2002|houston_rockets|86|los_angeles_clippers|93
220319004|2002|atlanta_hawks|102|chicago_bulls|96
220319006|2002|los_angeles_lakers|98|dallas_mavericks|114
220319014|2002|philadelphia_76ers|91|miami_heat|79
220319016|2002|toronto_raptors|80|minnesota_timberwolves|112
220319019|2002|milwaukee_bucks|91|orlando_magic|101
220319023|2002|houston_rockets|87|sacramento_kings|110
220319026|2002|detroit_pistons|94|utah_jazz|87
220319029|2002|new_york_knicks|101|memphis_grizzlies|92
220320002|2002|cleveland_cavaliers|70|boston_celtics|96
220320007|2002|washington_wizards|107|denver_nuggets|75
220320020|2002|miami_heat|82|philadelphia_76ers|77
220320024|2002|los_angeles_lakers|90|san_antonio_spurs|108
220321001|2002|new_york_knicks|89|atlanta_hawks|118
220321006|2002|san_antonio_spurs|105|dallas_mavericks|102
220321009|2002|los_angeles_clippers|116|golden_state_warriors|96
220321021|2002|detroit_pistons|95|phoenix_suns|82
220321023|2002|denver_nuggets|82|sacramento_kings|118
220321026|2002|washington_wizards|79|utah_jazz|94
220321029|2002|minnesota_timberwolves|95|memphis_grizzlies|93
220322002|2002|philadelphia_76ers|96|boston_celtics|91
220322004|2002|portland_trail_blazers|109|chicago_bulls|93
220322005|2002|toronto_raptors|94|cleveland_cavaliers|80
220322013|2002|detroit_pistons|82|los_angeles_lakers|94
220322014|2002|indiana_pacers|104|miami_heat|94
220323001|2002|chicago_bulls|96|atlanta_hawks|112
220323006|2002|memphis_grizzlies|100|dallas_mavericks|111
220323012|2002|phoenix_suns|97|los_angeles_clippers|94
220323016|2002|portland_trail_blazers|108|minnesota_timberwolves|99
220323024|2002|miami_heat|79|san_antonio_spurs|89
220323026|2002|golden_state_warriors|103|utah_jazz|112
220324008|2002|boston_celtics|101|detroit_pistons|109
220324009|2002|houston_rockets|116|golden_state_warriors|104
220324015|2002|orlando_magic|85|milwaukee_bucks|110
220324020|2002|new_york_knicks|82|philadelphia_76ers|90
