matchid|datetime|year
220126003|2002-01-26 00:00:00|2002
220126004|2002-01-26 00:00:00|2002
220126005|2002-01-26 00:00:00|2002
220126009|2002-01-26 00:00:00|2002
220126011|2002-01-26 00:00:00|2002
220126012|2002-01-26 00:00:00|2002
220126014|2002-01-26 00:00:00|2002
220126015|2002-01-26 00:00:00|2002
220126016|2002-01-26 00:00:00|2002
220126026|2002-01-26 00:00:00|2002
220126027|2002-01-26 00:00:00|2002
220127020|2002-01-27 00:00:00|2002
220127028|2002-01-27 00:00:00|2002
220128026|2002-01-28 00:00:00|2002
220128029|2002-01-28 00:00:00|2002
220129001|2002-01-29 00:00:00|2002
220129005|2002-01-29 00:00:00|2002
220129006|2002-01-29 00:00:00|2002
220129007|2002-01-29 00:00:00|2002
220129010|2002-01-29 00:00:00|2002
220129015|2002-01-29 00:00:00|2002
220129018|2002-01-29 00:00:00|2002
220129021|2002-01-29 00:00:00|2002
220129024|2002-01-29 00:00:00|2002
220129025|2002-01-29 00:00:00|2002
220129027|2002-01-29 00:00:00|2002
220130008|2002-01-30 00:00:00|2002
220130011|2002-01-30 00:00:00|2002
220130019|2002-01-30 00:00:00|2002
220130020|2002-01-30 00:00:00|2002
220130026|2002-01-30 00:00:00|2002
220131017|2002-01-31 00:00:00|2002
220131024|2002-01-31 00:00:00|2002
220131028|2002-01-31 00:00:00|2002
220202001|2002-02-02 00:00:00|2002
220202005|2002-02-02 00:00:00|2002
220202015|2002-02-02 00:00:00|2002
220202017|2002-02-02 00:00:00|2002
220203006|2002-02-03 00:00:00|2002
220204024|2002-02-04 00:00:00|2002
220205003|2002-02-05 00:00:00|2002
220205007|2002-02-05 00:00:00|2002
220205008|2002-02-05 00:00:00|2002
220205011|2002-02-05 00:00:00|2002
220205014|2002-02-05 00:00:00|2002
220205018|2002-02-05 00:00:00|2002
220205019|2002-02-05 00:00:00|2002
220205027|2002-02-05 00:00:00|2002
220205029|2002-02-05 00:00:00|2002
220206002|2002-02-06 00:00:00|2002
220206005|2002-02-06 00:00:00|2002
220206013|2002-02-06 00:00:00|2002
220206016|2002-02-06 00:00:00|2002
220206017|2002-02-06 00:00:00|2002
220206025|2002-02-06 00:00:00|2002
220207003|2002-02-07 00:00:00|2002
220207008|2002-02-07 00:00:00|2002
220207015|2002-02-07 00:00:00|2002
220207018|2002-02-07 00:00:00|2002
220207027|2002-02-07 00:00:00|2002
220207028|2002-02-07 00:00:00|2002
220212001|2002-02-12 00:00:00|2002
220212004|2002-02-12 00:00:00|2002
220212005|2002-02-12 00:00:00|2002
220212007|2002-02-12 00:00:00|2002
220212008|2002-02-12 00:00:00|2002
220212010|2002-02-12 00:00:00|2002
220212011|2002-02-12 00:00:00|2002
220212013|2002-02-12 00:00:00|2002
220212019|2002-02-12 00:00:00|2002
220212023|2002-02-12 00:00:00|2002
220213003|2002-02-13 00:00:00|2002
220213009|2002-02-13 00:00:00|2002
220213014|2002-02-13 00:00:00|2002
220213015|2002-02-13 00:00:00|2002
220213016|2002-02-13 00:00:00|2002
220213018|2002-02-13 00:00:00|2002
220213022|2002-02-13 00:00:00|2002
220214012|2002-02-14 00:00:00|2002
220214017|2002-02-14 00:00:00|2002
220214020|2002-02-14 00:00:00|2002
220214023|2002-02-14 00:00:00|2002
220214025|2002-02-14 00:00:00|2002
220214029|2002-02-14 00:00:00|2002
220215003|2002-02-15 00:00:00|2002
220215004|2002-02-15 00:00:00|2002
220215009|2002-02-15 00:00:00|2002
220215013|2002-02-15 00:00:00|2002
220215015|2002-02-15 00:00:00|2002
220215016|2002-02-15 00:00:00|2002
220215018|2002-02-15 00:00:00|2002
220215021|2002-02-15 00:00:00|2002
220215022|2002-02-15 00:00:00|2002
220215028|2002-02-15 00:00:00|2002
220216004|2002-02-16 00:00:00|2002
220216010|2002-02-16 00:00:00|2002
220216012|2002-02-16 00:00:00|2002
220216025|2002-02-16 00:00:00|2002
220217003|2002-02-17 00:00:00|2002
220217009|2002-02-17 00:00:00|2002
220217011|2002-02-17 00:00:00|2002
220217016|2002-02-17 00:00:00|2002
220217017|2002-02-17 00:00:00|2002
220217018|2002-02-17 00:00:00|2002
220217021|2002-02-17 00:00:00|2002
220217022|2002-02-17 00:00:00|2002
220217023|2002-02-17 00:00:00|2002
220217028|2002-02-17 00:00:00|2002
220218005|2002-02-18 00:00:00|2002
220218008|2002-02-18 00:00:00|2002
220218012|2002-02-18 00:00:00|2002
220218014|2002-02-18 00:00:00|2002
220218015|2002-02-18 00:00:00|2002
220218020|2002-02-18 00:00:00|2002
220218027|2002-02-18 00:00:00|2002
220219006|2002-02-19 00:00:00|2002
220219013|2002-02-19 00:00:00|2002
220219017|2002-02-19 00:00:00|2002
220219021|2002-02-19 00:00:00|2002
220219023|2002-02-19 00:00:00|2002
220219024|2002-02-19 00:00:00|2002
220220004|2002-02-20 00:00:00|2002
220220007|2002-02-20 00:00:00|2002
220220008|2002-02-20 00:00:00|2002
220220014|2002-02-20 00:00:00|2002
220220015|2002-02-20 00:00:00|2002
220220020|2002-02-20 00:00:00|2002
220220025|2002-02-20 00:00:00|2002
220220028|2002-02-20 00:00:00|2002
220221005|2002-02-21 00:00:00|2002
220221006|2002-02-21 00:00:00|2002
220221010|2002-02-21 00:00:00|2002
220221019|2002-02-21 00:00:00|2002
220221022|2002-02-21 00:00:00|2002
220221024|2002-02-21 00:00:00|2002
220221027|2002-02-21 00:00:00|2002
220221029|2002-02-21 00:00:00|2002
220222003|2002-02-22 00:00:00|2002
220222004|2002-02-22 00:00:00|2002
220222011|2002-02-22 00:00:00|2002
220222015|2002-02-22 00:00:00|2002
220222017|2002-02-22 00:00:00|2002
220222025|2002-02-22 00:00:00|2002
220222028|2002-02-22 00:00:00|2002
220223004|2002-02-23 00:00:00|2002
220223006|2002-02-23 00:00:00|2002
220223010|2002-02-23 00:00:00|2002
220223011|2002-02-23 00:00:00|2002
220223019|2002-02-23 00:00:00|2002
220223022|2002-02-23 00:00:00|2002
220223024|2002-02-23 00:00:00|2002
220223027|2002-02-23 00:00:00|2002
220224005|2002-02-24 00:00:00|2002
220224007|2002-02-24 00:00:00|2002
220224014|2002-02-24 00:00:00|2002
220224015|2002-02-24 00:00:00|2002
220224017|2002-02-24 00:00:00|2002
220224018|2002-02-24 00:00:00|2002
220224021|2002-02-24 00:00:00|2002
220224028|2002-02-24 00:00:00|2002
220225003|2002-02-25 00:00:00|2002
220225009|2002-02-25 00:00:00|2002
220225020|2002-02-25 00:00:00|2002
220225029|2002-02-25 00:00:00|2002
220226004|2002-02-26 00:00:00|2002
220226005|2002-02-26 00:00:00|2002
220226006|2002-02-26 00:00:00|2002
220226010|2002-02-26 00:00:00|2002
220226015|2002-02-26 00:00:00|2002
220226023|2002-02-26 00:00:00|2002
220226024|2002-02-26 00:00:00|2002
220227001|2002-02-27 00:00:00|2002
220227002|2002-02-27 00:00:00|2002
220227003|2002-02-27 00:00:00|2002
220227008|2002-02-27 00:00:00|2002
220227009|2002-02-27 00:00:00|2002
220227016|2002-02-27 00:00:00|2002
220227020|2002-02-27 00:00:00|2002
220227027|2002-02-27 00:00:00|2002
220227028|2002-02-27 00:00:00|2002
220228005|2002-02-28 00:00:00|2002
220228014|2002-02-28 00:00:00|2002
220228021|2002-02-28 00:00:00|2002
220228026|2002-02-28 00:00:00|2002
220301002|2002-03-01 00:00:00|2002
220301004|2002-03-01 00:00:00|2002
220301007|2002-03-01 00:00:00|2002
220301008|2002-03-01 00:00:00|2002
220301009|2002-03-01 00:00:00|2002
220301013|2002-03-01 00:00:00|2002
220301016|2002-03-01 00:00:00|2002
220301018|2002-03-01 00:00:00|2002
220301020|2002-03-01 00:00:00|2002
220301028|2002-03-01 00:00:00|2002
220302001|2002-03-02 00:00:00|2002
220302006|2002-03-02 00:00:00|2002
220302012|2002-03-02 00:00:00|2002
220302015|2002-03-02 00:00:00|2002
220302021|2002-03-02 00:00:00|2002
220302026|2002-03-02 00:00:00|2002
220303003|2002-03-03 00:00:00|2002
220303005|2002-03-03 00:00:00|2002
220303007|2002-03-03 00:00:00|2002
220303013|2002-03-03 00:00:00|2002
220303017|2002-03-03 00:00:00|2002
220303018|2002-03-03 00:00:00|2002
220303023|2002-03-03 00:00:00|2002
220303027|2002-03-03 00:00:00|2002
220303028|2002-03-03 00:00:00|2002
220303029|2002-03-03 00:00:00|2002
220304001|2002-03-04 00:00:00|2002
220304020|2002-03-04 00:00:00|2002
220304022|2002-03-04 00:00:00|2002
220304026|2002-03-04 00:00:00|2002
220305005|2002-03-05 00:00:00|2002
220305006|2002-03-05 00:00:00|2002
220305008|2002-03-05 00:00:00|2002
220305010|2002-03-05 00:00:00|2002
220305011|2002-03-05 00:00:00|2002
220305013|2002-03-05 00:00:00|2002
220305018|2002-03-05 00:00:00|2002
220305024|2002-03-05 00:00:00|2002
220305025|2002-03-05 00:00:00|2002
220305027|2002-03-05 00:00:00|2002
220306002|2002-03-06 00:00:00|2002
220306004|2002-03-06 00:00:00|2002
220306015|2002-03-06 00:00:00|2002
220306020|2002-03-06 00:00:00|2002
220306021|2002-03-06 00:00:00|2002
220306022|2002-03-06 00:00:00|2002
220306026|2002-03-06 00:00:00|2002
220307006|2002-03-07 00:00:00|2002
220307007|2002-03-07 00:00:00|2002
220307024|2002-03-07 00:00:00|2002
220307025|2002-03-07 00:00:00|2002
220307027|2002-03-07 00:00:00|2002
220307029|2002-03-07 00:00:00|2002
220308002|2002-03-08 00:00:00|2002
220308004|2002-03-08 00:00:00|2002
220308010|2002-03-08 00:00:00|2002
220308014|2002-03-08 00:00:00|2002
220308015|2002-03-08 00:00:00|2002
220308019|2002-03-08 00:00:00|2002
220308020|2002-03-08 00:00:00|2002
220308021|2002-03-08 00:00:00|2002
220308022|2002-03-08 00:00:00|2002
220308023|2002-03-08 00:00:00|2002
220308026|2002-03-08 00:00:00|2002
220309001|2002-03-09 00:00:00|2002
220309004|2002-03-09 00:00:00|2002
220309006|2002-03-09 00:00:00|2002
220309007|2002-03-09 00:00:00|2002
220309025|2002-03-09 00:00:00|2002
220309029|2002-03-09 00:00:00|2002
220310002|2002-03-10 00:00:00|2002
220310005|2002-03-10 00:00:00|2002
220310008|2002-03-10 00:00:00|2002
220310010|2002-03-10 00:00:00|2002
220310013|2002-03-10 00:00:00|2002
220310015|2002-03-10 00:00:00|2002
220310019|2002-03-10 00:00:00|2002
220310021|2002-03-10 00:00:00|2002
220311001|2002-03-11 00:00:00|2002
220311004|2002-03-11 00:00:00|2002
220311006|2002-03-11 00:00:00|2002
220311007|2002-03-11 00:00:00|2002
220311016|2002-03-11 00:00:00|2002
220311027|2002-03-11 00:00:00|2002
220311029|2002-03-11 00:00:00|2002
220312010|2002-03-12 00:00:00|2002
220312011|2002-03-12 00:00:00|2002
220312013|2002-03-12 00:00:00|2002
220312014|2002-03-12 00:00:00|2002
220312015|2002-03-12 00:00:00|2002
220312017|2002-03-12 00:00:00|2002
220312018|2002-03-12 00:00:00|2002
220312024|2002-03-12 00:00:00|2002
220313001|2002-03-13 00:00:00|2002
220313002|2002-03-13 00:00:00|2002
220313008|2002-03-13 00:00:00|2002
220313012|2002-03-13 00:00:00|2002
220313016|2002-03-13 00:00:00|2002
220313019|2002-03-13 00:00:00|2002
220313020|2002-03-13 00:00:00|2002
220314003|2002-03-14 00:00:00|2002
220314009|2002-03-14 00:00:00|2002
220314018|2002-03-14 00:00:00|2002
220314022|2002-03-14 00:00:00|2002
220314024|2002-03-14 00:00:00|2002
220315001|2002-03-15 00:00:00|2002
220315008|2002-03-15 00:00:00|2002
220315013|2002-03-15 00:00:00|2002
220315016|2002-03-15 00:00:00|2002
220315017|2002-03-15 00:00:00|2002
220315019|2002-03-15 00:00:00|2002
220315025|2002-03-15 00:00:00|2002
220315029|2002-03-15 00:00:00|2002
220316003|2002-03-16 00:00:00|2002
220316009|2002-03-16 00:00:00|2002
220316010|2002-03-16 00:00:00|2002
220316012|2002-03-16 00:00:00|2002
220316014|2002-03-16 00:00:00|2002
220316015|2002-03-16 00:00:00|2002
220316018|2002-03-16 00:00:00|2002
220316022|2002-03-16 00:00:00|2002
220316024|2002-03-16 00:00:00|2002
220317005|2002-03-17 00:00:00|2002
220317011|2002-03-17 00:00:00|2002
220317013|2002-03-17 00:00:00|2002
220317016|2002-03-17 00:00:00|2002
220317020|2002-03-17 00:00:00|2002
220317028|2002-03-17 00:00:00|2002
220317029|2002-03-17 00:00:00|2002
220318002|2002-03-18 00:00:00|2002
220318003|2002-03-18 00:00:00|2002
220318007|2002-03-18 00:00:00|2002
220318009|2002-03-18 00:00:00|2002
220318012|2002-03-18 00:00:00|2002
220319004|2002-03-19 00:00:00|2002
220319005|2002-03-19 00:00:00|2002
220319006|2002-03-19 00:00:00|2002
220319014|2002-03-19 00:00:00|2002
220319016|2002-03-19 00:00:00|2002
220319019|2002-03-19 00:00:00|2002
220319023|2002-03-19 00:00:00|2002
220319025|2002-03-19 00:00:00|2002
220319026|2002-03-19 00:00:00|2002
220319029|2002-03-19 00:00:00|2002
220320002|2002-03-20 00:00:00|2002
220320003|2002-03-20 00:00:00|2002
220320007|2002-03-20 00:00:00|2002
220320017|2002-03-20 00:00:00|2002
220320020|2002-03-20 00:00:00|2002
220320024|2002-03-20 00:00:00|2002
220321001|2002-03-21 00:00:00|2002
220321006|2002-03-21 00:00:00|2002
220321009|2002-03-21 00:00:00|2002
220321021|2002-03-21 00:00:00|2002
220321023|2002-03-21 00:00:00|2002
220321026|2002-03-21 00:00:00|2002
220321029|2002-03-21 00:00:00|2002
220322002|2002-03-22 00:00:00|2002
220322004|2002-03-22 00:00:00|2002
220322005|2002-03-22 00:00:00|2002
220322013|2002-03-22 00:00:00|2002
220322014|2002-03-22 00:00:00|2002
220322017|2002-03-22 00:00:00|2002
220322019|2002-03-22 00:00:00|2002
220322025|2002-03-22 00:00:00|2002
220323001|2002-03-23 00:00:00|2002
220323006|2002-03-23 00:00:00|2002
220323007|2002-03-23 00:00:00|2002
220323012|2002-03-23 00:00:00|2002
220323016|2002-03-23 00:00:00|2002
220323024|2002-03-23 00:00:00|2002
220323026|2002-03-23 00:00:00|2002
220324008|2002-03-24 00:00:00|2002
220324009|2002-03-24 00:00:00|2002
220324011|2002-03-24 00:00:00|2002
220324015|2002-03-24 00:00:00|2002
220324017|2002-03-24 00:00:00|2002
220324020|2002-03-24 00:00:00|2002
220324023|2002-03-24 00:00:00|2002
220324028|2002-03-24 00:00:00|2002
220325012|2002-03-25 00:00:00|2002
220325014|2002-03-25 00:00:00|2002
220325018|2002-03-25 00:00:00|2002
220325021|2002-03-25 00:00:00|2002
220325022|2002-03-25 00:00:00|2002
220325025|2002-03-25 00:00:00|2002
220326001|2002-03-26 00:00:00|2002
220326011|2002-03-26 00:00:00|2002
220326013|2002-03-26 00:00:00|2002
220326015|2002-03-26 00:00:00|2002
220326016|2002-03-26 00:00:00|2002
220326019|2002-03-26 00:00:00|2002
220326023|2002-03-26 00:00:00|2002
220326026|2002-03-26 00:00:00|2002
220326027|2002-03-26 00:00:00|2002
220327002|2002-03-27 00:00:00|2002
220327003|2002-03-27 00:00:00|2002
220327008|2002-03-27 00:00:00|2002
220327020|2002-03-27 00:00:00|2002
220327021|2002-03-27 00:00:00|2002
220327022|2002-03-27 00:00:00|2002
220327025|2002-03-27 00:00:00|2002
220327028|2002-03-27 00:00:00|2002
220328001|2002-03-28 00:00:00|2002
220328004|2002-03-28 00:00:00|2002
220328010|2002-03-28 00:00:00|2002
220328015|2002-03-28 00:00:00|2002
220328016|2002-03-28 00:00:00|2002
220328026|2002-03-28 00:00:00|2002
220329002|2002-03-29 00:00:00|2002
220329003|2002-03-29 00:00:00|2002
220329008|2002-03-29 00:00:00|2002
220329013|2002-03-29 00:00:00|2002
220329014|2002-03-29 00:00:00|2002
220329018|2002-03-29 00:00:00|2002
220329019|2002-03-29 00:00:00|2002
220329021|2002-03-29 00:00:00|2002
220329025|2002-03-29 00:00:00|2002
220329027|2002-03-29 00:00:00|2002
220330004|2002-03-30 00:00:00|2002
220330005|2002-03-30 00:00:00|2002
220330010|2002-03-30 00:00:00|2002
220330012|2002-03-30 00:00:00|2002
220330017|2002-03-30 00:00:00|2002
220330022|2002-03-30 00:00:00|2002
220330029|2002-03-30 00:00:00|2002
220331001|2002-03-31 00:00:00|2002
220331002|2002-03-31 00:00:00|2002
220331008|2002-03-31 00:00:00|2002
220331011|2002-03-31 00:00:00|2002
220331013|2002-03-31 00:00:00|2002
220331016|2002-03-31 00:00:00|2002
220331019|2002-03-31 00:00:00|2002
220331020|2002-03-31 00:00:00|2002
220331027|2002-03-31 00:00:00|2002
220402001|2002-04-02 00:00:00|2002
220402005|2002-04-02 00:00:00|2002
220402007|2002-04-02 00:00:00|2002
220402009|2002-04-02 00:00:00|2002
220402010|2002-04-02 00:00:00|2002
220402011|2002-04-02 00:00:00|2002
220402014|2002-04-02 00:00:00|2002
220402018|2002-04-02 00:00:00|2002
220402027|2002-04-02 00:00:00|2002
220402029|2002-04-02 00:00:00|2002
220403003|2002-04-03 00:00:00|2002
220403008|2002-04-03 00:00:00|2002
220403015|2002-04-03 00:00:00|2002
220403016|2002-04-03 00:00:00|2002
220403017|2002-04-03 00:00:00|2002
220403020|2002-04-03 00:00:00|2002
220403024|2002-04-03 00:00:00|2002
220403026|2002-04-03 00:00:00|2002
220403028|2002-04-03 00:00:00|2002
220404001|2002-04-04 00:00:00|2002
220404006|2002-04-04 00:00:00|2002
220404007|2002-04-04 00:00:00|2002
220404010|2002-04-04 00:00:00|2002
220404019|2002-04-04 00:00:00|2002
220404022|2002-04-04 00:00:00|2002
220405002|2002-04-05 00:00:00|2002
220405003|2002-04-05 00:00:00|2002
220405004|2002-04-05 00:00:00|2002
220405009|2002-04-05 00:00:00|2002
220405011|2002-04-05 00:00:00|2002
220405014|2002-04-05 00:00:00|2002
220405017|2002-04-05 00:00:00|2002
220405020|2002-04-05 00:00:00|2002
220405025|2002-04-05 00:00:00|2002
220405026|2002-04-05 00:00:00|2002
220405029|2002-04-05 00:00:00|2002
220406001|2002-04-06 00:00:00|2002
220406005|2002-04-06 00:00:00|2002
220406016|2002-04-06 00:00:00|2002
220406022|2002-04-06 00:00:00|2002
220406024|2002-04-06 00:00:00|2002
220406027|2002-04-06 00:00:00|2002
220407012|2002-04-07 00:00:00|2002
220407014|2002-04-07 00:00:00|2002
220407017|2002-04-07 00:00:00|2002
220407020|2002-04-07 00:00:00|2002
220407023|2002-04-07 00:00:00|2002
220407028|2002-04-07 00:00:00|2002
220408004|2002-04-08 00:00:00|2002
220408008|2002-04-08 00:00:00|2002
220408009|2002-04-08 00:00:00|2002
220408011|2002-04-08 00:00:00|2002
220408019|2002-04-08 00:00:00|2002
220408024|2002-04-08 00:00:00|2002
220408025|2002-04-08 00:00:00|2002
220408026|2002-04-08 00:00:00|2002
220409006|2002-04-09 00:00:00|2002
220409013|2002-04-09 00:00:00|2002
220409014|2002-04-09 00:00:00|2002
220409015|2002-04-09 00:00:00|2002
220409017|2002-04-09 00:00:00|2002
220409018|2002-04-09 00:00:00|2002
220409021|2002-04-09 00:00:00|2002
220409023|2002-04-09 00:00:00|2002
220409028|2002-04-09 00:00:00|2002
220409029|2002-04-09 00:00:00|2002
220410002|2002-04-10 00:00:00|2002
220410003|2002-04-10 00:00:00|2002
220410005|2002-04-10 00:00:00|2002
220410008|2002-04-10 00:00:00|2002
220410009|2002-04-10 00:00:00|2002
220410011|2002-04-10 00:00:00|2002
220410024|2002-04-10 00:00:00|2002
220410027|2002-04-10 00:00:00|2002
220411006|2002-04-11 00:00:00|2002
220411013|2002-04-11 00:00:00|2002
220411018|2002-04-11 00:00:00|2002
220411019|2002-04-11 00:00:00|2002
220411021|2002-04-11 00:00:00|2002
220411029|2002-04-11 00:00:00|2002
220412002|2002-04-12 00:00:00|2002
220412003|2002-04-12 00:00:00|2002
220412007|2002-04-12 00:00:00|2002
220412008|2002-04-12 00:00:00|2002
220412010|2002-04-12 00:00:00|2002
220412011|2002-04-12 00:00:00|2002
220412012|2002-04-12 00:00:00|2002
220412014|2002-04-12 00:00:00|2002
220412020|2002-04-12 00:00:00|2002
220412028|2002-04-12 00:00:00|2002
220413001|2002-04-13 00:00:00|2002
220413004|2002-04-13 00:00:00|2002
220413007|2002-04-13 00:00:00|2002
220413009|2002-04-13 00:00:00|2002
220413012|2002-04-13 00:00:00|2002
220413025|2002-04-13 00:00:00|2002
220413029|2002-04-13 00:00:00|2002
220414010|2002-04-14 00:00:00|2002
220414014|2002-04-14 00:00:00|2002
220414015|2002-04-14 00:00:00|2002
220414019|2002-04-14 00:00:00|2002
220414022|2002-04-14 00:00:00|2002
220414023|2002-04-14 00:00:00|2002
220414027|2002-04-14 00:00:00|2002
220414028|2002-04-14 00:00:00|2002
220415013|2002-04-15 00:00:00|2002
220415016|2002-04-15 00:00:00|2002
220415020|2002-04-15 00:00:00|2002
220416001|2002-04-16 00:00:00|2002
220416005|2002-04-16 00:00:00|2002
220416006|2002-04-16 00:00:00|2002
220416007|2002-04-16 00:00:00|2002
220416012|2002-04-16 00:00:00|2002
220416014|2002-04-16 00:00:00|2002
220416015|2002-04-16 00:00:00|2002
220416017|2002-04-16 00:00:00|2002
220416023|2002-04-16 00:00:00|2002
220416024|2002-04-16 00:00:00|2002
220416027|2002-04-16 00:00:00|2002
220417002|2002-04-17 00:00:00|2002
220417003|2002-04-17 00:00:00|2002
220417008|2002-04-17 00:00:00|2002
220417009|2002-04-17 00:00:00|2002
220417011|2002-04-17 00:00:00|2002
220417013|2002-04-17 00:00:00|2002
220417016|2002-04-17 00:00:00|2002
220417018|2002-04-17 00:00:00|2002
220417019|2002-04-17 00:00:00|2002
220417021|2002-04-17 00:00:00|2002
220417022|2002-04-17 00:00:00|2002
220417025|2002-04-17 00:00:00|2002
220417026|2002-04-17 00:00:00|2002
220417028|2002-04-17 00:00:00|2002
220420003|2002-04-20 00:00:00|2002
220420017|2002-04-20 00:00:00|2002
220420023|2002-04-20 00:00:00|2002
220420024|2002-04-20 00:00:00|2002
220421002|2002-04-21 00:00:00|2002
220421006|2002-04-21 00:00:00|2002
220421008|2002-04-21 00:00:00|2002
220421013|2002-04-21 00:00:00|2002
220422017|2002-04-22 00:00:00|2002
220422024|2002-04-22 00:00:00|2002
220423003|2002-04-23 00:00:00|2002
220423023|2002-04-23 00:00:00|2002
220424006|2002-04-24 00:00:00|2002
220424008|2002-04-24 00:00:00|2002
220425002|2002-04-25 00:00:00|2002
220425013|2002-04-25 00:00:00|2002
220426011|2002-04-26 00:00:00|2002
220427019|2002-04-27 00:00:00|2002
220427025|2002-04-27 00:00:00|2002
220427026|2002-04-27 00:00:00|2002
220427028|2002-04-27 00:00:00|2002
220428016|2002-04-28 00:00:00|2002
220428020|2002-04-28 00:00:00|2002
220428022|2002-04-28 00:00:00|2002
220429026|2002-04-29 00:00:00|2002
220429028|2002-04-29 00:00:00|2002
220430011|2002-04-30 00:00:00|2002
220430019|2002-04-30 00:00:00|2002
220501020|2002-05-01 00:00:00|2002
220501025|2002-05-01 00:00:00|2002
220502008|2002-05-02 00:00:00|2002
220502017|2002-05-02 00:00:00|2002
220503002|2002-05-03 00:00:00|2002
220503024|2002-05-03 00:00:00|2002
220504023|2002-05-04 00:00:00|2002
220505008|2002-05-05 00:00:00|2002
220505013|2002-05-05 00:00:00|2002
220505017|2002-05-05 00:00:00|2002
220506023|2002-05-06 00:00:00|2002
220507013|2002-05-07 00:00:00|2002
220507017|2002-05-07 00:00:00|2002
220508008|2002-05-08 00:00:00|2002
220509003|2002-05-09 00:00:00|2002
220509006|2002-05-09 00:00:00|2002
220510002|2002-05-10 00:00:00|2002
220510024|2002-05-10 00:00:00|2002
220511006|2002-05-11 00:00:00|2002
220512002|2002-05-12 00:00:00|2002
220512003|2002-05-12 00:00:00|2002
220512024|2002-05-12 00:00:00|2002
220513023|2002-05-13 00:00:00|2002
220514008|2002-05-14 00:00:00|2002
220514013|2002-05-14 00:00:00|2002
220515017|2002-05-15 00:00:00|2002
220518023|2002-05-18 00:00:00|2002
220519017|2002-05-19 00:00:00|2002
220520023|2002-05-20 00:00:00|2002
220521017|2002-05-21 00:00:00|2002
220524013|2002-05-24 00:00:00|2002
220525002|2002-05-25 00:00:00|2002
220526013|2002-05-26 00:00:00|2002
220527002|2002-05-27 00:00:00|2002
220528023|2002-05-28 00:00:00|2002
220529017|2002-05-29 00:00:00|2002
220531002|2002-05-31 00:00:00|2002
220531013|2002-05-31 00:00:00|2002
220602023|2002-06-02 00:00:00|2002
220605013|2002-06-05 00:00:00|2002
220607013|2002-06-07 00:00:00|2002
220609017|2002-06-09 00:00:00|2002
220612017|2002-06-12 00:00:00|2002
221006025|2002-10-06 00:00:00|2002
221008001|2002-10-08 00:00:00|2002
221008006|2002-10-08 00:00:00|2002
221008013|2002-10-08 00:00:00|2002
221008016|2002-10-08 00:00:00|2002
221008018|2002-10-08 00:00:00|2002
221008020|2002-10-08 00:00:00|2002
221008022|2002-10-08 00:00:00|2002
221008025|2002-10-08 00:00:00|2002
221008025|2002-10-08 00:00:00|2002
221008028|2002-10-08 00:00:00|2002
221008029|2002-10-08 00:00:00|2002
221009011|2002-10-09 00:00:00|2002
221009011|2002-10-09 00:00:00|2002
221009017|2002-10-09 00:00:00|2002
221009017|2002-10-09 00:00:00|2002
221009029|2002-10-09 00:00:00|2002
221010002|2002-10-10 00:00:00|2002
221010006|2002-10-10 00:00:00|2002
221010008|2002-10-10 00:00:00|2002
221010011|2002-10-10 00:00:00|2002
221010011|2002-10-10 00:00:00|2002
221010018|2002-10-10 00:00:00|2002
221010019|2002-10-10 00:00:00|2002
221010022|2002-10-10 00:00:00|2002
221010023|2002-10-10 00:00:00|2002
221010027|2002-10-10 00:00:00|2002
221011004|2002-10-11 00:00:00|2002
221011009|2002-10-11 00:00:00|2002
221011012|2002-10-11 00:00:00|2002
221011013|2002-10-11 00:00:00|2002
221011014|2002-10-11 00:00:00|2002
221011015|2002-10-11 00:00:00|2002
221011017|2002-10-11 00:00:00|2002
221012003|2002-10-12 00:00:00|2002
221012011|2002-10-12 00:00:00|2002
221012013|2002-10-12 00:00:00|2002
221012014|2002-10-12 00:00:00|2002
221012018|2002-10-12 00:00:00|2002
221012023|2002-10-12 00:00:00|2002
221013012|2002-10-13 00:00:00|2002
221013028|2002-10-13 00:00:00|2002
221014004|2002-10-14 00:00:00|2002
221014020|2002-10-14 00:00:00|2002
221014022|2002-10-14 00:00:00|2002
221014025|2002-10-14 00:00:00|2002
221014025|2002-10-14 00:00:00|2002
221015005|2002-10-15 00:00:00|2002
221015008|2002-10-15 00:00:00|2002
221015010|2002-10-15 00:00:00|2002
221015016|2002-10-15 00:00:00|2002
221015017|2002-10-15 00:00:00|2002
221015019|2002-10-15 00:00:00|2002
221015019|2002-10-15 00:00:00|2002
221015026|2002-10-15 00:00:00|2002
221015027|2002-10-15 00:00:00|2002
221016011|2002-10-16 00:00:00|2002
221016015|2002-10-16 00:00:00|2002
221016022|2002-10-16 00:00:00|2002
221016022|2002-10-16 00:00:00|2002
221016023|2002-10-16 00:00:00|2002
221017001|2002-10-17 00:00:00|2002
221017002|2002-10-17 00:00:00|2002
221017002|2002-10-17 00:00:00|2002
221017003|2002-10-17 00:00:00|2002
221017006|2002-10-17 00:00:00|2002
221017013|2002-10-17 00:00:00|2002
221017021|2002-10-17 00:00:00|2002
221018004|2002-10-18 00:00:00|2002
221018005|2002-10-18 00:00:00|2002
221018010|2002-10-18 00:00:00|2002
221018011|2002-10-18 00:00:00|2002
221018024|2002-10-18 00:00:00|2002
221018028|2002-10-18 00:00:00|2002
221018028|2002-10-18 00:00:00|2002
221018029|2002-10-18 00:00:00|2002
