matchid|season|datetime|year
246344|2008-2009|2008-10-26 00:00:00|2008
246345|2008-2009|2008-10-26 00:00:00|2008
246346|2008-2009|2008-08-17 00:00:00|2008
246347|2008-2009|2008-08-17 00:00:00|2008
246348|2008-2009|2008-08-24 00:00:00|2008
246349|2008-2009|2008-08-24 00:00:00|2008
246350|2008-2009|2008-08-25 00:00:00|2008
246351|2008-2009|2008-10-29 00:00:00|2008
246352|2008-2009|2008-08-31 00:00:00|2008
246353|2008-2009|2008-08-31 00:00:00|2008
246354|2008-2009|2008-10-29 00:00:00|2008
246355|2008-2009|2008-10-29 00:00:00|2008
246356|2008-2009|2008-09-14 00:00:00|2008
246357|2008-2009|2008-09-15 00:00:00|2008
246358|2008-2009|2008-09-21 00:00:00|2008
246359|2008-2009|2008-09-21 00:00:00|2008
246360|2008-2009|2008-09-21 00:00:00|2008
246361|2008-2009|2008-11-02 00:00:00|2008
246362|2008-2009|2008-11-03 00:00:00|2008
246363|2008-2009|2008-09-21 00:00:00|2008
246364|2008-2009|2008-09-21 00:00:00|2008
246365|2008-2009|2008-11-09 00:00:00|2008
246366|2008-2009|2008-09-28 00:00:00|2008
246367|2008-2009|2008-11-09 00:00:00|2008
246369|2008-2009|2008-11-16 00:00:00|2008
246370|2008-2009|2008-11-16 00:00:00|2008
246371|2008-2009|2008-10-05 00:00:00|2008
246372|2008-2009|2008-10-05 00:00:00|2008
246373|2008-2009|2008-10-05 00:00:00|2008
246374|2008-2009|2008-10-05 00:00:00|2008
246947|2008-2009|2009-02-18 00:00:00|2009
251659|2008-2009|2008-08-17 00:00:00|2008
251979|2008-2009|2008-08-31 00:00:00|2008
269757|2009-2010|2009-09-19 00:00:00|2009
269758|2009-2010|2010-05-09 00:00:00|2010
269759|2009-2010|2009-09-12 00:00:00|2009
269760|2009-2010|2010-03-27 00:00:00|2010
269761|2009-2010|2010-02-02 00:00:00|2010
269762|2009-2010|2009-09-19 00:00:00|2009
269763|2009-2010|2010-04-17 00:00:00|2010
269764|2009-2010|2010-04-18 00:00:00|2010
269765|2009-2010|2010-02-27 00:00:00|2010
269766|2009-2010|2010-05-03 00:00:00|2010
269767|2009-2010|2010-04-04 00:00:00|2010
269768|2009-2010|2009-08-15 00:00:00|2009
269769|2009-2010|2009-12-12 00:00:00|2009
269770|2009-2010|2009-09-26 00:00:00|2009
269771|2009-2010|2009-09-13 00:00:00|2009
269772|2009-2010|2010-03-20 00:00:00|2010
269773|2009-2010|2009-11-04 00:00:00|2009
269774|2009-2010|2009-08-22 00:00:00|2009
269775|2009-2010|2009-10-31 00:00:00|2009
269776|2009-2010|2010-04-10 00:00:00|2010
269777|2009-2010|2010-01-26 00:00:00|2010
269778|2009-2010|2009-12-12 00:00:00|2009
269779|2009-2010|2009-09-26 00:00:00|2009
269780|2009-2010|2010-03-13 00:00:00|2010
269781|2009-2010|2009-11-21 00:00:00|2009
269782|2009-2010|2010-04-25 00:00:00|2010
269783|2009-2010|2010-02-09 00:00:00|2010
269784|2009-2010|2010-03-24 00:00:00|2010
269785|2009-2010|2009-12-05 00:00:00|2009
269786|2009-2010|2010-04-10 00:00:00|2010
269787|2009-2010|2009-11-08 00:00:00|2009
269788|2009-2010|2010-05-05 00:00:00|2010
269789|2009-2010|2009-08-16 00:00:00|2009
269790|2009-2010|2010-04-25 00:00:00|2010
269791|2009-2010|2010-02-07 00:00:00|2010
269792|2009-2010|2009-08-15 00:00:00|2009
269793|2009-2010|2009-11-22 00:00:00|2009
269794|2009-2010|2009-11-08 00:00:00|2009
269795|2009-2010|2010-02-10 00:00:00|2010
269796|2009-2010|2009-09-27 00:00:00|2009
269797|2009-2010|2009-10-17 00:00:00|2009
269798|2009-2010|2010-02-06 00:00:00|2010
269799|2009-2010|2009-11-25 00:00:00|2009
269800|2009-2010|2009-11-29 00:00:00|2009
269801|2009-2010|2009-12-16 00:00:00|2009
269802|2009-2010|2010-01-16 00:00:00|2010
269803|2009-2010|2010-01-11 00:00:00|2010
269804|2009-2010|2010-02-21 00:00:00|2010
269805|2009-2010|2010-01-27 00:00:00|2010
269806|2009-2010|2009-10-24 00:00:00|2009
269807|2009-2010|2010-02-27 00:00:00|2010
269808|2009-2010|2009-09-28 00:00:00|2009
269809|2009-2010|2009-12-30 00:00:00|2009
269810|2009-2010|2009-08-16 00:00:00|2009
269811|2009-2010|2010-05-01 00:00:00|2010
269812|2009-2010|2009-12-19 00:00:00|2009
269813|2009-2010|2009-12-12 00:00:00|2009
269814|2009-2010|2009-12-26 00:00:00|2009
269815|2009-2010|2010-04-13 00:00:00|2010
269816|2009-2010|2010-05-03 00:00:00|2010
269817|2009-2010|2010-04-24 00:00:00|2010
269818|2009-2010|2010-02-09 00:00:00|2010
269819|2009-2010|2010-04-03 00:00:00|2010
269820|2009-2010|2009-08-29 00:00:00|2009
269821|2009-2010|2010-03-13 00:00:00|2010
269822|2009-2010|2010-02-20 00:00:00|2010
269823|2009-2010|2009-10-31 00:00:00|2009
269824|2009-2010|2010-03-24 00:00:00|2010
269825|2009-2010|2009-11-07 00:00:00|2009
269826|2009-2010|2010-04-03 00:00:00|2010
269827|2009-2010|2009-12-16 00:00:00|2009
269828|2009-2010|2009-12-06 00:00:00|2009
269829|2009-2010|2009-10-31 00:00:00|2009
269830|2009-2010|2009-11-22 00:00:00|2009
269831|2009-2010|2010-01-31 00:00:00|2010
269832|2009-2010|2010-01-26 00:00:00|2010
269833|2009-2010|2009-09-12 00:00:00|2009
269834|2009-2010|2009-12-05 00:00:00|2009
269835|2009-2010|2010-05-01 00:00:00|2010
269836|2009-2010|2009-11-28 00:00:00|2009
269837|2009-2010|2009-12-27 00:00:00|2009
269838|2009-2010|2010-03-29 00:00:00|2010
269839|2009-2010|2010-04-14 00:00:00|2010
269840|2009-2010|2010-03-24 00:00:00|2010
269841|2009-2010|2010-04-03 00:00:00|2010
269842|2009-2010|2009-10-03 00:00:00|2009
269843|2009-2010|2010-01-30 00:00:00|2010
269844|2009-2010|2010-01-16 00:00:00|2010
269845|2009-2010|2009-10-03 00:00:00|2009
269846|2009-2010|2010-04-25 00:00:00|2010
269847|2009-2010|2010-01-23 00:00:00|2010
269848|2009-2010|2009-12-20 00:00:00|2009
269849|2009-2010|2009-09-12 00:00:00|2009
269850|2009-2010|2010-04-24 00:00:00|2010
269851|2009-2010|2010-03-27 00:00:00|2010
269852|2009-2010|2010-03-20 00:00:00|2010
269853|2009-2010|2009-12-12 00:00:00|2009
269854|2009-2010|2009-12-26 00:00:00|2009
269855|2009-2010|2010-02-27 00:00:00|2010
269856|2009-2010|2009-10-24 00:00:00|2009
269857|2009-2010|2010-04-11 00:00:00|2010
269858|2009-2010|2009-10-05 00:00:00|2009
269859|2009-2010|2010-04-03 00:00:00|2010
269860|2009-2010|2010-01-30 00:00:00|2010
269861|2009-2010|2009-12-29 00:00:00|2009
269862|2009-2010|2009-10-03 00:00:00|2009
269863|2009-2010|2009-08-22 00:00:00|2009
269864|2009-2010|2009-09-12 00:00:00|2009
269865|2009-2010|2010-04-17 00:00:00|2010
269866|2009-2010|2009-12-15 00:00:00|2009
269867|2009-2010|2010-03-13 00:00:00|2010
269868|2009-2010|2010-05-09 00:00:00|2010
269869|2009-2010|2009-08-29 00:00:00|2009
269870|2009-2010|2009-09-26 00:00:00|2009
269871|2009-2010|2010-03-14 00:00:00|2010
269872|2009-2010|2009-09-20 00:00:00|2009
269873|2009-2010|2010-02-10 00:00:00|2010
269874|2009-2010|2010-01-16 00:00:00|2010
269875|2009-2010|2010-01-30 00:00:00|2010
269876|2009-2010|2009-12-30 00:00:00|2009
269877|2009-2010|2009-09-26 00:00:00|2009
269878|2009-2010|2009-08-15 00:00:00|2009
269879|2009-2010|2010-03-20 00:00:00|2010
269880|2009-2010|2010-03-15 00:00:00|2010
269881|2009-2010|2009-10-17 00:00:00|2009
269882|2009-2010|2010-04-17 00:00:00|2010
269883|2009-2010|2010-04-04 00:00:00|2010
269884|2009-2010|2009-12-19 00:00:00|2009
269885|2009-2010|2010-05-09 00:00:00|2010
269886|2009-2010|2009-12-19 00:00:00|2009
269887|2009-2010|2010-03-21 00:00:00|2010
269888|2009-2010|2009-08-22 00:00:00|2009
269889|2009-2010|2009-11-21 00:00:00|2009
269890|2009-2010|2010-05-09 00:00:00|2010
269891|2009-2010|2010-02-09 00:00:00|2010
269892|2009-2010|2009-08-30 00:00:00|2009
269893|2009-2010|2009-12-12 00:00:00|2009
269894|2009-2010|2010-02-06 00:00:00|2010
269895|2009-2010|2010-05-01 00:00:00|2010
269896|2009-2010|2010-04-14 00:00:00|2010
269897|2009-2010|2009-10-25 00:00:00|2009
269898|2009-2010|2010-01-30 00:00:00|2010
269899|2009-2010|2010-03-14 00:00:00|2010
269900|2009-2010|2009-08-15 00:00:00|2009
269901|2009-2010|2009-10-17 00:00:00|2009
269902|2009-2010|2009-10-19 00:00:00|2009
269903|2009-2010|2010-04-03 00:00:00|2010
269904|2009-2010|2009-08-18 00:00:00|2009
269905|2009-2010|2010-05-09 00:00:00|2010
269906|2009-2010|2010-05-09 00:00:00|2010
269907|2009-2010|2009-09-19 00:00:00|2009
269908|2009-2010|2009-10-31 00:00:00|2009
269909|2009-2010|2010-01-17 00:00:00|2010
269910|2009-2010|2009-10-17 00:00:00|2009
269911|2009-2010|2009-11-21 00:00:00|2009
269912|2009-2010|2009-12-26 00:00:00|2009
269913|2009-2010|2009-08-22 00:00:00|2009
269914|2009-2010|2009-08-30 00:00:00|2009
269915|2009-2010|2009-12-26 00:00:00|2009
269916|2009-2010|2009-11-07 00:00:00|2009
269917|2009-2010|2009-08-19 00:00:00|2009
269918|2009-2010|2009-12-12 00:00:00|2009
269919|2009-2010|2009-12-06 00:00:00|2009
269920|2009-2010|2010-04-11 00:00:00|2010
269921|2009-2010|2010-03-07 00:00:00|2010
269922|2009-2010|2010-02-06 00:00:00|2010
269923|2009-2010|2010-03-06 00:00:00|2010
269924|2009-2010|2009-12-05 00:00:00|2009
269925|2009-2010|2010-04-04 00:00:00|2010
269926|2009-2010|2009-11-28 00:00:00|2009
269927|2009-2010|2010-03-28 00:00:00|2010
269928|2009-2010|2009-08-19 00:00:00|2009
269929|2009-2010|2009-08-23 00:00:00|2009
269930|2009-2010|2010-01-16 00:00:00|2010
269931|2009-2010|2009-10-24 00:00:00|2009
269932|2009-2010|2010-04-24 00:00:00|2010
269933|2009-2010|2010-02-03 00:00:00|2010
269934|2009-2010|2009-08-29 00:00:00|2009
269935|2009-2010|2010-02-17 00:00:00|2010
269936|2009-2010|2009-12-28 00:00:00|2009
269937|2009-2010|2010-01-30 00:00:00|2010
269938|2009-2010|2009-08-19 00:00:00|2009
269939|2009-2010|2009-09-12 00:00:00|2009
269940|2009-2010|2010-04-17 00:00:00|2010
269941|2009-2010|2009-08-29 00:00:00|2009
269942|2009-2010|2009-11-07 00:00:00|2009
269943|2009-2010|2009-11-25 00:00:00|2009
269944|2009-2010|2010-03-20 00:00:00|2010
269945|2009-2010|2009-12-15 00:00:00|2009
269946|2009-2010|2009-10-24 00:00:00|2009
269947|2009-2010|2009-11-28 00:00:00|2009
269948|2009-2010|2010-01-27 00:00:00|2010
269949|2009-2010|2010-01-20 00:00:00|2010
269950|2009-2010|2010-03-20 00:00:00|2010
269951|2009-2010|2010-02-01 00:00:00|2010
269952|2009-2010|2010-04-17 00:00:00|2010
269953|2009-2010|2010-02-21 00:00:00|2010
269954|2009-2010|2009-11-08 00:00:00|2009
269955|2009-2010|2010-04-11 00:00:00|2010
269956|2009-2010|2009-12-26 00:00:00|2009
269957|2009-2010|2009-10-31 00:00:00|2009
269958|2009-2010|2010-03-27 00:00:00|2010
269959|2009-2010|2009-08-30 00:00:00|2009
269960|2009-2010|2009-09-19 00:00:00|2009
269961|2009-2010|2010-03-13 00:00:00|2010
269962|2009-2010|2010-03-21 00:00:00|2010
269963|2009-2010|2010-02-20 00:00:00|2010
269964|2009-2010|2009-12-19 00:00:00|2009
269965|2009-2010|2010-04-25 00:00:00|2010
269966|2009-2010|2010-03-27 00:00:00|2010
269967|2009-2010|2009-12-15 00:00:00|2009
269968|2009-2010|2010-05-09 00:00:00|2010
269969|2009-2010|2009-08-15 00:00:00|2009
269970|2009-2010|2009-10-17 00:00:00|2009
269971|2009-2010|2009-12-15 00:00:00|2009
269972|2009-2010|2010-05-02 00:00:00|2010
269973|2009-2010|2010-03-10 00:00:00|2010
269974|2009-2010|2009-10-03 00:00:00|2009
269975|2009-2010|2010-03-13 00:00:00|2010
269976|2009-2010|2010-02-06 00:00:00|2010
269977|2009-2010|2010-02-06 00:00:00|2010
269978|2009-2010|2009-10-17 00:00:00|2009
269979|2009-2010|2009-11-07 00:00:00|2009
269980|2009-2010|2009-11-29 00:00:00|2009
269981|2009-2010|2009-10-03 00:00:00|2009
269982|2009-2010|2009-10-25 00:00:00|2009
269983|2009-2010|2009-11-21 00:00:00|2009
269984|2009-2010|2009-09-12 00:00:00|2009
269985|2009-2010|2009-12-16 00:00:00|2009
269986|2009-2010|2010-03-27 00:00:00|2010
269987|2009-2010|2009-11-28 00:00:00|2009
269988|2009-2010|2009-12-05 00:00:00|2009
269989|2009-2010|2009-12-28 00:00:00|2009
269990|2009-2010|2009-10-04 00:00:00|2009
269991|2009-2010|2009-09-26 00:00:00|2009
269992|2009-2010|2010-02-28 00:00:00|2010
269993|2009-2010|2010-02-21 00:00:00|2010
269994|2009-2010|2009-08-29 00:00:00|2009
269995|2009-2010|2009-10-31 00:00:00|2009
269996|2009-2010|2010-01-05 00:00:00|2010
269997|2009-2010|2010-02-27 00:00:00|2010
269998|2009-2010|2010-04-24 00:00:00|2010
269999|2009-2010|2009-10-24 00:00:00|2009
270000|2009-2010|2010-05-09 00:00:00|2010
270001|2009-2010|2009-08-15 00:00:00|2009
270002|2009-2010|2009-11-21 00:00:00|2009
270003|2009-2010|2010-01-26 00:00:00|2010
270004|2009-2010|2010-01-27 00:00:00|2010
270005|2009-2010|2009-09-26 00:00:00|2009
270006|2009-2010|2009-08-23 00:00:00|2009
270007|2009-2010|2009-12-12 00:00:00|2009
270008|2009-2010|2009-08-23 00:00:00|2009
270009|2009-2010|2009-10-18 00:00:00|2009
270010|2009-2010|2010-01-26 00:00:00|2010
270011|2009-2010|2010-02-06 00:00:00|2010
270012|2009-2010|2010-05-09 00:00:00|2010
270013|2009-2010|2009-10-31 00:00:00|2009
270014|2009-2010|2009-12-05 00:00:00|2009
270015|2009-2010|2009-09-12 00:00:00|2009
270016|2009-2010|2009-10-24 00:00:00|2009
270017|2009-2010|2010-01-20 00:00:00|2010
270018|2009-2010|2009-12-19 00:00:00|2009
270019|2009-2010|2010-03-16 00:00:00|2010
270020|2009-2010|2009-11-28 00:00:00|2009
270021|2009-2010|2010-03-23 00:00:00|2010
270022|2009-2010|2010-01-17 00:00:00|2010
270023|2009-2010|2009-09-19 00:00:00|2009
270024|2009-2010|2009-12-20 00:00:00|2009
270025|2009-2010|2010-01-16 00:00:00|2010
270026|2009-2010|2010-03-08 00:00:00|2010
270027|2009-2010|2010-02-28 00:00:00|2010
270028|2009-2010|2010-05-01 00:00:00|2010
270029|2009-2010|2010-02-10 00:00:00|2010
270030|2009-2010|2010-04-17 00:00:00|2010
270031|2009-2010|2010-02-10 00:00:00|2010
270032|2009-2010|2010-02-28 00:00:00|2010
270033|2009-2010|2009-09-20 00:00:00|2009
270034|2009-2010|2009-11-28 00:00:00|2009
270035|2009-2010|2010-04-19 00:00:00|2010
270036|2009-2010|2010-02-06 00:00:00|2010
270037|2009-2010|2009-12-26 00:00:00|2009
270038|2009-2010|2010-02-21 00:00:00|2010
270039|2009-2010|2010-05-09 00:00:00|2010
270040|2009-2010|2010-04-17 00:00:00|2010
270041|2009-2010|2009-08-15 00:00:00|2009
270042|2009-2010|2010-03-28 00:00:00|2010
270043|2009-2010|2010-03-24 00:00:00|2010
270044|2009-2010|2010-02-21 00:00:00|2010
270045|2009-2010|2010-02-27 00:00:00|2010
270046|2009-2010|2009-11-01 00:00:00|2009
270047|2009-2010|2010-04-24 00:00:00|2010
270048|2009-2010|2009-11-09 00:00:00|2009
270049|2009-2010|2009-12-12 00:00:00|2009
270050|2009-2010|2010-02-20 00:00:00|2010
270051|2009-2010|2010-03-21 00:00:00|2010
270052|2009-2010|2010-02-23 00:00:00|2010
270053|2009-2010|2010-04-18 00:00:00|2010
270054|2009-2010|2009-11-22 00:00:00|2009
270055|2009-2010|2010-03-20 00:00:00|2010
270056|2009-2010|2010-01-09 00:00:00|2010
270057|2009-2010|2010-01-17 00:00:00|2010
270058|2009-2010|2009-08-18 00:00:00|2009
270059|2009-2010|2009-12-29 00:00:00|2009
270060|2009-2010|2009-11-08 00:00:00|2009
270061|2009-2010|2009-10-25 00:00:00|2009
270062|2009-2010|2010-04-03 00:00:00|2010
270063|2009-2010|2010-03-20 00:00:00|2010
270064|2009-2010|2009-10-17 00:00:00|2009
270065|2009-2010|2009-08-22 00:00:00|2009
270066|2009-2010|2009-12-05 00:00:00|2009
270067|2009-2010|2009-12-19 00:00:00|2009
270068|2009-2010|2009-12-26 00:00:00|2009
270069|2009-2010|2010-03-06 00:00:00|2010
270070|2009-2010|2010-02-20 00:00:00|2010
270071|2009-2010|2010-01-27 00:00:00|2010
270072|2009-2010|2009-11-07 00:00:00|2009
270073|2009-2010|2009-09-13 00:00:00|2009
270074|2009-2010|2009-12-13 00:00:00|2009
270075|2009-2010|2010-04-21 00:00:00|2010
270076|2009-2010|2010-03-27 00:00:00|2010
270077|2009-2010|2009-10-31 00:00:00|2009
270078|2009-2010|2009-11-21 00:00:00|2009
270079|2009-2010|2009-10-04 00:00:00|2009
270080|2009-2010|2009-12-12 00:00:00|2009
270081|2009-2010|2010-02-07 00:00:00|2010
270082|2009-2010|2010-03-13 00:00:00|2010
270083|2009-2010|2009-08-19 00:00:00|2009
270084|2009-2010|2009-11-29 00:00:00|2009
270085|2009-2010|2009-10-18 00:00:00|2009
270086|2009-2010|2009-12-26 00:00:00|2009
270087|2009-2010|2010-02-10 00:00:00|2010
270088|2009-2010|2009-12-28 00:00:00|2009
270089|2009-2010|2010-05-05 00:00:00|2010
270090|2009-2010|2009-09-20 00:00:00|2009
270091|2009-2010|2009-12-28 00:00:00|2009
270092|2009-2010|2009-11-21 00:00:00|2009
270093|2009-2010|2009-09-26 00:00:00|2009
270094|2009-2010|2009-09-20 00:00:00|2009
270095|2009-2010|2009-09-12 00:00:00|2009
270096|2009-2010|2009-12-05 00:00:00|2009
270097|2009-2010|2010-01-16 00:00:00|2010
270098|2009-2010|2010-01-30 00:00:00|2010
270099|2009-2010|2010-02-09 00:00:00|2010
270100|2009-2010|2010-03-09 00:00:00|2010
270101|2009-2010|2009-08-24 00:00:00|2009
270102|2009-2010|2010-02-20 00:00:00|2010
270103|2009-2010|2010-05-02 00:00:00|2010
270104|2009-2010|2010-04-24 00:00:00|2010
270105|2009-2010|2009-08-29 00:00:00|2009
270106|2009-2010|2010-01-31 00:00:00|2010
270107|2009-2010|2009-10-04 00:00:00|2009
270108|2009-2010|2009-12-28 00:00:00|2009
270109|2009-2010|2010-04-11 00:00:00|2010
270110|2009-2010|2009-10-31 00:00:00|2009
270111|2009-2010|2009-10-04 00:00:00|2009
270112|2009-2010|2010-02-10 00:00:00|2010
270113|2009-2010|2009-12-27 00:00:00|2009
270114|2009-2010|2010-05-02 00:00:00|2010
270115|2009-2010|2010-03-27 00:00:00|2010
270116|2009-2010|2009-12-16 00:00:00|2009
270117|2009-2010|2010-03-09 00:00:00|2010
270118|2009-2010|2010-01-30 00:00:00|2010
270119|2009-2010|2010-04-14 00:00:00|2010
270120|2009-2010|2009-09-26 00:00:00|2009
270121|2009-2010|2009-12-05 00:00:00|2009
270122|2009-2010|2009-12-20 00:00:00|2009
270123|2009-2010|2010-03-13 00:00:00|2010
270124|2009-2010|2009-08-29 00:00:00|2009
270125|2009-2010|2010-02-06 00:00:00|2010
270126|2009-2010|2009-10-25 00:00:00|2009
270127|2009-2010|2010-05-01 00:00:00|2010
270128|2009-2010|2009-11-28 00:00:00|2009
270129|2009-2010|2009-08-22 00:00:00|2009
270130|2009-2010|2010-04-03 00:00:00|2010
270131|2009-2010|2010-03-06 00:00:00|2010
270132|2009-2010|2009-08-15 00:00:00|2009
270133|2009-2010|2010-01-09 00:00:00|2010
270134|2009-2010|2010-02-16 00:00:00|2010
270135|2009-2010|2009-12-28 00:00:00|2009
270136|2009-2010|2009-09-19 00:00:00|2009
292828|2010-2011|2011-02-27 00:00:00|2011
292829|2010-2011|2011-04-30 00:00:00|2011
292830|2010-2011|2010-11-20 00:00:00|2010
292831|2010-2011|2011-04-20 00:00:00|2011
292832|2010-2011|2010-12-26 00:00:00|2010
292833|2010-2011|2010-12-11 00:00:00|2010
292834|2010-2011|2010-10-17 00:00:00|2010
292835|2010-2011|2010-10-30 00:00:00|2010
292836|2010-2011|2010-10-03 00:00:00|2010
292837|2010-2011|2010-08-21 00:00:00|2010
292838|2010-2011|2011-03-19 00:00:00|2011
292839|2010-2011|2010-08-29 00:00:00|2010
292840|2010-2011|2010-09-11 00:00:00|2010
292841|2010-2011|2010-10-16 00:00:00|2010
292842|2010-2011|2011-01-04 00:00:00|2011
292843|2010-2011|2010-09-26 00:00:00|2010
292844|2010-2011|2010-10-31 00:00:00|2010
292845|2010-2011|2010-08-29 00:00:00|2010
292846|2010-2011|2010-11-20 00:00:00|2010
292847|2010-2011|2010-09-11 00:00:00|2010
292848|2010-2011|2010-12-06 00:00:00|2010
292849|2010-2011|2011-04-09 00:00:00|2011
292850|2010-2011|2011-04-30 00:00:00|2011
292851|2010-2011|2010-09-13 00:00:00|2010
292852|2010-2011|2011-05-15 00:00:00|2011
292853|2010-2011|2011-04-23 00:00:00|2011
292854|2010-2011|2011-04-09 00:00:00|2011
292855|2010-2011|2011-01-05 00:00:00|2011
292856|2010-2011|2011-01-05 00:00:00|2011
292857|2010-2011|2010-11-27 00:00:00|2010
292858|2010-2011|2010-08-21 00:00:00|2010
292859|2010-2011|2011-05-15 00:00:00|2011
292860|2010-2011|2010-09-25 00:00:00|2010
292861|2010-2011|2010-11-13 00:00:00|2010
292862|2010-2011|2010-11-06 00:00:00|2010
292863|2010-2011|2010-09-26 00:00:00|2010
292864|2010-2011|2011-02-12 00:00:00|2011
292865|2010-2011|2011-04-23 00:00:00|2011
292866|2010-2011|2011-04-02 00:00:00|2011
292867|2010-2011|2011-05-15 00:00:00|2011
292868|2010-2011|2011-01-01 00:00:00|2011
292869|2010-2011|2011-02-23 00:00:00|2011
292870|2010-2011|2011-02-02 00:00:00|2011
292871|2010-2011|2011-04-10 00:00:00|2011
292872|2010-2011|2010-11-20 00:00:00|2010
292873|2010-2011|2011-05-22 00:00:00|2011
292874|2010-2011|2011-01-22 00:00:00|2011
292875|2010-2011|2011-01-15 00:00:00|2011
292876|2010-2011|2010-10-16 00:00:00|2010
292877|2010-2011|2010-11-06 00:00:00|2010
292878|2010-2011|2010-10-23 00:00:00|2010
292879|2010-2011|2010-10-23 00:00:00|2010
292880|2010-2011|2010-09-19 00:00:00|2010
292881|2010-2011|2011-03-05 00:00:00|2011
292882|2010-2011|2011-05-22 00:00:00|2011
292883|2010-2011|2011-02-27 00:00:00|2011
292884|2010-2011|2010-08-14 00:00:00|2010
292885|2010-2011|2011-02-05 00:00:00|2011
292886|2010-2011|2010-12-26 00:00:00|2010
292887|2010-2011|2010-11-20 00:00:00|2010
292888|2010-2011|2010-08-29 00:00:00|2010
292889|2010-2011|2010-11-20 00:00:00|2010
292890|2010-2011|2010-11-27 00:00:00|2010
292891|2010-2011|2011-05-07 00:00:00|2011
292892|2010-2011|2011-05-22 00:00:00|2011
292893|2010-2011|2011-02-26 00:00:00|2011
292894|2010-2011|2011-02-02 00:00:00|2011
292895|2010-2011|2010-11-14 00:00:00|2010
292896|2010-2011|2011-01-16 00:00:00|2011
292897|2010-2011|2011-04-27 00:00:00|2011
292898|2010-2011|2011-02-05 00:00:00|2011
292899|2010-2011|2010-10-02 00:00:00|2010
292900|2010-2011|2010-10-30 00:00:00|2010
292901|2010-2011|2010-12-29 00:00:00|2010
292902|2010-2011|2010-08-28 00:00:00|2010
292903|2010-2011|2011-05-22 00:00:00|2011
292904|2010-2011|2011-04-03 00:00:00|2011
292905|2010-2011|2010-08-14 00:00:00|2010
292906|2010-2011|2010-10-03 00:00:00|2010
292907|2010-2011|2010-11-10 00:00:00|2010
292908|2010-2011|2011-04-19 00:00:00|2011
292909|2010-2011|2010-10-30 00:00:00|2010
292910|2010-2011|2011-04-16 00:00:00|2011
292911|2010-2011|2011-04-30 00:00:00|2011
292912|2010-2011|2010-10-23 00:00:00|2010
292913|2010-2011|2010-09-18 00:00:00|2010
292914|2010-2011|2011-04-03 00:00:00|2011
292915|2010-2011|2011-03-05 00:00:00|2011
292916|2010-2011|2010-12-12 00:00:00|2010
292917|2010-2011|2010-11-13 00:00:00|2010
292918|2010-2011|2010-11-07 00:00:00|2010
292919|2010-2011|2010-12-26 00:00:00|2010
292920|2010-2011|2010-11-27 00:00:00|2010
292921|2010-2011|2010-10-02 00:00:00|2010
292922|2010-2011|2011-02-12 00:00:00|2011
292923|2010-2011|2011-01-04 00:00:00|2011
292924|2010-2011|2010-12-04 00:00:00|2010
292925|2010-2011|2010-10-16 00:00:00|2010
292926|2010-2011|2011-02-26 00:00:00|2011
292927|2010-2011|2011-02-06 00:00:00|2011
